precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,cantidad_de_cocheras,cantidad_de_toiletes,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,lavavajillas,quincho,sum,sauna,termotanque,vigilancia,ascensor,caja_fuerte,internet,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,acceso_movilidad_reducida,provincia,limpieza_de_ropa,equipamiento_de_cocina,disposicion_Contrafrente,disposicion_Frente,disposicion_Interno,disposicion_Lateral,orientacion_E,orientacion_N,orientacion_NE,orientacion_NO,orientacion_O,orientacion_S,orientacion_SE,orientacion_SO,luminosidad_Luminoso,luminosidad_Muy luminoso,luminosidad_Poco luminoso,estado_general_Bueno,estado_general_Excelente,estado_general_Muy bueno,precio_m2,precio_m2_medio_localidad,precio_medio_localidad,precio_m2_medio_provincia,precio_medio_provincia
180,0,MITRE 1466,"Rosario, Santa Fe",45,40,3,1,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
180,30,Montevideo 2324 01,"Rosario, Santa Fe",37,37,3,1,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.864864864864865,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
180,25,Cochabamba 188,"Rosario, Santa Fe",35,35,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.142857142857143,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
180,0,Laprida 2024,"Rosario, Santa Fe",38,38,2,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7368421052631575,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
175,0,Tucuman al 3000,"Rosario, Santa Fe",32,32,2,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.46875,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
175,20,Sarmiento  al 400,"Rosario, Santa Fe",35,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
175,17,Cochabamba 446,"Rosario, Santa Fe",36,36,0,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.861111111111111,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
170,6,Catamarca 3100,"Rosario, Santa Fe",40,37,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.25,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
170,61,Entre Ríos 2036,"Rosario, Santa Fe",45,40,3,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7777777777777777,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
170,0,RODRIGUEZ ,"Rosario, Santa Fe",45,40,0,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7777777777777777,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
170,0,9 DE JULIO 1481  Rosario Santa Fe Argentina.,"Rosario, Santa Fe",40,40,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
170,0,Tucuman 2854,"Rosario, Santa Fe",40,40,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
170,20,Ayacucho 1360,"Rosario, Santa Fe",35,30,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.857142857142857,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
170,25,Catamarca  1431 Piso 05 01,"Rosario, Santa Fe",40,40,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
165,14,Buenos aires 2005,"Rosario, Santa Fe",37,37,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Santa Fe,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.45945945945946,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
160,0,SAN LORENZO 879,"Rosario, Santa Fe",38,38,2,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2105263157894735,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
160,14,SAN Juan al 3000,"Rosario, Santa Fe",39,33,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.102564102564102,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
160,10,Alsina al 2100,"Rosario, Santa Fe",40,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
160,20,FALUCHO 389,"Rosario, Santa Fe",33,30,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.848484848484849,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
160,35,San  Juan 3300,"Rosario, Santa Fe",35,33,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.571428571428571,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
160,0,Ricchieri  al 865,"Rosario, Santa Fe",35,0,2,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.571428571428571,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
160,23,URQUIZA 1041,"Rosario, Santa Fe",30,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.333333333333333,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
160,0,Moreno al 1100,"Rosario, Santa Fe",30,30,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.333333333333333,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
160,0,San Juan y Ovidio Lagos,"Rosario, Santa Fe",30,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5.333333333333333,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
160,51,1ª de Mayo  al 1100,"Rosario, Santa Fe",31,31,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.161290322580645,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
160,32,Alvear al 1500,"Rosario, Santa Fe",36,34,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.444444444444445,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
155,30,Laprida 1271,"Rosario, Santa Fe",35,35,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.428571428571429,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,0,Cordoba  al 3700,"Rosario, Santa Fe",28,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.357142857142857,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,0,Moreno al 1100,"Rosario, Santa Fe",32,32,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.6875,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,45,Rioja AL 1200,"Rosario, Santa Fe",39,39,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8461538461538463,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,0,San Lorenzo ,"Rosario, Santa Fe",35,30,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.285714285714286,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,20,Zeballos al 578 (3 - A),"Rosario, Santa Fe",33,30,2,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.545454545454546,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,20,Suipacha al 700,"Rosario, Santa Fe",34,31,2,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.411764705882353,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,20,Vera Mujica al 900,"Rosario, Santa Fe",32,27,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,0,Catamarca AL 2700,"Rosario, Santa Fe",32,32,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.6875,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,20,Chacabuco 2200,"Rosario, Santa Fe",30,30,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,9,SAN JUAN 1929,"Rosario, Santa Fe",30,27,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,0,Maipu 2410,"Rosario, Santa Fe",38,35,1,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9473684210526314,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,0,Uriburu 1407 (03),"Rosario, Santa Fe",35,35,2,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.285714285714286,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,18,Mendoza al 600,"Rosario, Santa Fe",30,30,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,0,San Juan al 2500,"Rosario, Santa Fe",30,28,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,0,Ituzaingo  100,"Rosario, Santa Fe",38,38,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9473684210526314,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,28,Av Pellegrini e/ Entre Rios y Mitre,"Rosario, Santa Fe",29,26,1,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.172413793103448,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,37,Ricchieri al 600,"Rosario, Santa Fe",38,38,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.9473684210526314,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,2,Juan Manuel de Rosas  ,"Rosario, Santa Fe",30,26,0,1,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,0,SAN LUIS 2857,"Rosario, Santa Fe",30,30,1,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,18,Santa Fe 3061,"Rosario, Santa Fe",32,30,3,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6875,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,0,Lavalle ,"Rosario, Santa Fe",30,25,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
150,30,Montevideo al 1400,"Rosario, Santa Fe",32,0,1,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.6875,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
140,19,Jujuy AL 2700,"Rosario, Santa Fe",28,26,2,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
140,13,Moreno al 1300,"Rosario, Santa Fe",29,24,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.827586206896552,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
140,0,Mendoza AL 2900,"Rosario, Santa Fe",25,25,2,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.6,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
140,9,Montevideo AL 3200,"Rosario, Santa Fe",36,36,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.888888888888889,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
140,0,Virasoro  al 1500,"Rosario, Santa Fe",28,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
140,14,Antonelli 0,"Rosario, Santa Fe",26,22,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.384615384615385,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
140,8,Jujuy AL 2700,"Rosario, Santa Fe",25,25,2,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
140,8,Montevideo AL 3200,"Rosario, Santa Fe",36,36,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.888888888888889,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
140,20,Pte Roca al 1800,"Rosario, Santa Fe",27,25,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.185185185185185,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
140,0,ESPAÑA 1654 Piso 06 02,"Rosario, Santa Fe",30,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.666666666666667,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
140,14,9 de Julio 1345,"Rosario, Santa Fe",33,30,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.242424242424242,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
140,18,Av. Francia 1561,"Rosario, Santa Fe",27,27,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.185185185185185,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
140,20,Castellanos 448,"Rosario, Santa Fe",35,35,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
130,18,Zeballos y Alvear,"Rosario, Santa Fe",28,28,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.642857142857143,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
130,20,Alem al 1300,"Rosario, Santa Fe",30,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
130,24,Montevideo al 3400,"Rosario, Santa Fe",28,28,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.642857142857143,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
130,15,Rioja al 4400,"Rosario, Santa Fe",30,30,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.333333333333333,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
130,0,1 de Mayo y Pasco,"Rosario, Santa Fe",34,32,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.823529411764706,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
130,48,Alem 2400 | Monoambiente  a Pocas Cuadras de Múltiples Facultades.,"Rosario, Santa Fe",34,32,1,1,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,Santa Fe,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.823529411764706,4.714521840935733,224.95388349514562,4.8891969966785105,306.135959339263
