precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,cantidad_de_toiletes,estado_general,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,vigilancia,ascensor,caja_fuerte,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado,acceso_movilidad_reducida,provincia
$ 900.000, $ 100.000,Greenville 2,"Greenville II, Córdoba",180,,8,3,3,2 años,,N,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,Cordoba
$ 900.000,,Justo P Aez Molina 254 200,"Alto Alberdi, Córdoba",300,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 900.000,,Santa Rosa 373,"Centro, Córdoba",200,180,,2,,34 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 900.000,,Corro al 600,"Observatorio, Córdoba",350,350,3,3,,A estrenar,,,,,2,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 200.000,,comarca de allende,"Comarca de Allende, Córdoba",360,200,5,2,3,1 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 900.000,,JUAN B JUSTO 4906,"Córdoba, Córdoba",,180,,1,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 911.000, $ 17.000,Ayacucho 365,"Oncativo, Córdoba",140,140,3,2,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 911.000, $ 17.000,Ayacucho 365,"Centro, Córdoba",140,140,,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 990,,MANUEL QUINTANA 1050,"Las Rosas, Córdoba",93,93,2,,2,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,True,,,,,,,,,,,,,Cordoba
USD 999,,velez sarsfield 4800,"Cabo Farina, Córdoba",700,90,4,1,2,5 años,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000, $ 188.000,AV. Hipolito Irigoyen 208,"Nueva Córdoba, Córdoba",148,148,8,3,3,18 años,,,,1,,,True,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,Cordoba
USD 1.000, $ 249.000,Chacabuco 887,"Nueva Córdoba, Córdoba",200,150,2,3,2,15 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,Cordoba
USD 1.000, $ 401.000,Av. Laplace 5442,"Villa Belgrano, Córdoba",90,90,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 270.000,,Eduardo Branly 6055,"Villa Belgrano, Córdoba",266,182,,3,3,A estrenar,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000,,Lomas DE Manantiales,"Córdoba, Córdoba",180,120,3,1,2,A estrenar,,E,,1,1,,True,,,,True,True,,,,,,True,,,,,True,,,,,,True,,,,True,True,,,,,True,True,,,,,,,Cordoba
USD 260.000, $ 120.000,Av republica de china ,"Los Aromas, Valle Escondido",400,260,,2,3,10 años,,,Muy luminoso,2,1,,,,,,,,,,,,,,,,,True,True,,,,,,,,True,,True,True,True,,,,True,,,,,,,,Cordoba
USD 1.000,,Laplace 5442,"Villa Belgrano, Córdoba",90,90,,2,,5 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000,,Tejas ,"Córdoba, Córdoba",350,163,6,2,3,4 años,,,Muy luminoso,3,,,,,,,,,,,,,,,,,,,True,,,True,,,True,,,,,True,,,,,True,,,,,,,,Cordoba
USD 1.000, $ 460.000,jeronimo cardan 5750,"Villa Belgrano, Córdoba",150,150,4,2,2,14 años,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000,,Castro Barros 100,"Providencia, Córdoba",110,140,,3,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000,,Lisandro de la torre 100,"Centro, Villa Carlos Paz",200,200,3,2,,5 años,,,Muy luminoso,,,,True,True,,,True,,,,,,,,,,,,,,,True,,True,,,,,,True,,True,,,,,,,,True,,True,Cordoba
USD 1.000,,BELGRANO 540,"Güemes, Córdoba",60,60,2,2,2,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000,,Enrique Cavendish 6130,"Villa Belgrano, Córdoba",199,140,,3,2,A estrenar,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000,,RIVERA INDARTE ,"Centro, Córdoba",300,300,,3,,9 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000, $ 150.000,MARIO FLORES 4465 Córdoba Córdoba Argentina.,"Córdoba, Córdoba",360,220,6,4,4,15 años,,E,Luminoso,2,,,True,True,,,True,,,,,,,True,,,,,,,,,,,,True,,,,,,True,,,True,True,True,,,,,,Cordoba
USD 1.000, $ 100.000,Diva de Gama - Oficina en Alquiler - Av. Colon 3500,"Alto Alberdi, Córdoba",100,100,,,,A estrenar,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000, $ 300.000,Chacabuco  al 800 Nueva Cordoba,"Nueva Córdoba, Córdoba",190,190,4,3,2,10 años,Contrafrente,NE,Muy luminoso,1,,,True,,True,,,,,,,,,True,True,,,,True,,,True,True,,True,,True,,True,,,,True,,True,,True,,True,,True,,Cordoba
USD 1.000, $ 300.000,Jose Roque Funes al 1000,"URCA, Córdoba",200,200,5,4,3,12 años,Frente,N,Muy luminoso,2,,,,,,,,,,,,,,True,True,,,,True,,,True,True,,True,,True,,True,,True,,,True,True,,True,,,,,,Cordoba
USD 1.000,,Liniers  100,"Cofico, Córdoba",220,220,,,,15 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000, $ 100.000,pistolina,"Manantiales, Córdoba",180,145,5,1,2,A estrenar,,,Muy luminoso,1,1,,True,,True,True,True,,,,True,,,,,,,,True,,,True,,,,,,,True,,True,,,,True,True,True,,,,True,,Cordoba
USD 1.000,,luis guemes ,"Argüello, Córdoba",450,170,5,2,2,2 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000, $ 300.000,nazaret ,"Casonas del Norte, Las Rosas",,120,,2,3,10 años,Interno,E,Muy luminoso,2,,,True,,True,True,True,,True,,True,,True,True,True,True,,True,True,True,,,True,,,,True,,,True,,,True,,True,True,True,True,True,,True,True,Cordoba
USD 1.000,,Districto aeropuerto 1,"Aeronaútico, Córdoba",124,,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000,,luis guemes ,"Valle Escondido, Córdoba",450,170,4,2,2,8 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000,,Policastro  400,"Alto Verde, Córdoba",900,300,6,3,5,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,True,,,,,,Cordoba
USD 1.000, $ 200.000,Hipólito Yrigoyen  al 500,"Nueva Córdoba, Córdoba",,,5,2,3,15 años,Frente,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000, $ 85.000,Hipolito Irigoyen,"Nueva Córdoba, Córdoba",279,279,6,3,3,30 años,Frente,,Muy luminoso,1,2,,,True,,,True,,,,,,,,,,,,True,,,,True,,True,,True,,True,,,,,,,True,,,,,,,Cordoba
USD 1.000,,luis guemes ,"Manantiales, Córdoba",450,180,4,2,2,8 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000,,Juan de Dios 5539 Córdoba Córdoba Argentina.,"Ferreyra, Córdoba",407,300,,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000,,Luis guemes ,"Villa Belgrano, Córdoba",450,170,4,2,2,2 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000,,Luis Güemes 8572,"La Carolina, Córdoba",450,170,2,2,2,A estrenar,,N,Muy luminoso,2,,,,,,,,,True,,,,,True,,,,,,,,True,,,,,True,,,True,,True,,,True,,True,,,,,,Cordoba
USD 1.000,,luis guemes 5800,"Villa Warcalde, Córdoba",450,170,5,2,2,2 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.000, $ 170.000,Tierralta 0,"Malagueño, Córdoba",500,500,8,4,3,15 años,,,,2,1,,True,,,,True,,,,,,,,,,,,True,,,,,,True,True,,,True,True,True,,,,True,,,,,,,,Cordoba
USD 650.000,,Tristan Malbran ,"Cerro de las Rosas, Córdoba",1504,427,14,4,5,50 años,,N,,5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,True,,True,,,True,True,True,True,,True,,,Cordoba
USD 1.000,,Guayaquil ,"Villa Allende, Villa Allende",1700,144,6,1,2,5 años,,,Muy luminoso,,1,,,True,,True,True,,True,,,,,,,,,True,True,,,,,,,,,,True,True,,,,,,True,,,,,,,Cordoba
USD 1.000,,Villa Allende Golf - Guadarrama al 1100,"Villa Allende Golf, Villa Allende",4500,373,7,2,3,25 años,,,Muy luminoso,2,1,,True,,,,,,,,,,,,,,,,,,,True,,,,True,True,,True,,,,,,,True,True,,,,,,Cordoba
USD 1.000,,Av. Colón 3551,"San Salvador, Córdoba",100,100,,2,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.007,,Avenida Velez Sarsfield 3500,"Córdoba, Córdoba",478,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 950.000,,Betania 2527,"Escobar, Córdoba",300,290,2,1,,16 años,,,,2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 950.000, $ 84.600,San Pedro Nolasco 6963,"Argüello, Córdoba",343,250,6,3,2,15 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,,,,,,,,,,,,,Cordoba
$ 950.000, $ 145.000,manuel quintana 1050,"Las Rosas, Córdoba",145,130,6,2,3,A estrenar,Frente,,Muy luminoso,1,1,,,,,,,,True,,,,,True,,,,,True,True,,,,,True,,True,,,,,,,,True,,True,True,,,,,Cordoba
$ 950.000,,Ramon y Cajal ,"Villa Belgrano, Córdoba",631,190,7,2,3,15 años,,,,2,,,,,,True,True,,True,,,,,,,,,,,,,,,,,True,True,,True,True,,,,,True,True,True,,,,,,Cordoba
$ 950.000,,Manuel Quintana al 1000,"Las Rosas, Córdoba",65,50,3,1,1,A estrenar,Frente,,Muy luminoso,1,,,True,,True,,,,,,,,,True,True,,,,True,,,True,,,,,,,True,,True,,,,,,True,,,,True,,Cordoba
$ 950.000,,Bernardo O’higgins,"Greenville II, Córdoba",190,190,5,1,3,6 años,,,Muy luminoso,2,1,,,,,True,True,,,,,,,,,,,,True,,,,,,,,True,,True,True,,,,,True,,,,,,,,Cordoba
$ 950.000,,De los Extremeños 5069,"Padre Claret, Córdoba",,,7,3,3,A estrenar,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,True,True,,,,True,,,True,,,,,Cordoba
$ 950.000,,SACANTA 2264,"Empalme, Córdoba",1000,300,5,4,,36 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 950.000, $ 115.000,Prados de la Villa,"Prados de la Villa, Villa Allende",437,132,7,2,3,12 años,,N,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 950.000,,Bv. Rivadavia 3600,"Los Boulevares, Córdoba",2000,600,,,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 950.000,,Nicolas Berrotaran 1400,"Cerro de las Rosas, Córdoba",595,300,6,3,3,50 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,Cordoba
$ 950.000, $ 50.000,ALBERDI 138,"Centro, Villa Carlos Paz",480,480,15,3,,A estrenar,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,True,,True,,True,,,,,,,,True,,,,,,,,True,,,Cordoba
USD 1.250,,Avenida Las Acacias,"Cuesta Colorada, La Calera",293,228,,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 980.000,,Arruabarrena 1247,"URCA, Córdoba",500,330,6,3,4,15 años,,,Luminoso,2,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,True,True,,,,True,True,True,True,,,,,,Cordoba
$ 980.000, $ 100.000,Donato Alvarez ,"Córdoba, Córdoba",350,350,,6,,10 años,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 980.000,,Cañuelas Chico,"Córdoba, Córdoba",180,180,,2,3,A estrenar,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 990.000, $ 50.000,E Bodereau 7580,"Argüello, Córdoba",800,170,3,2,2,5 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 990.000,,Santa Rosa 410,"Centro, Córdoba",182,266,6,3,6,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Cordoba
USD 460.000,,SAN LUIS ,"Güemes, Córdoba",,350,8,3,,35 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,True,,,,,,,,True,,,Cordoba
$ 1.000.000,,Valencia  200,"Villa Allende Golf, Villa Allende",750,240,4,3,3,10 años,,,,4,,,,True,,,True,,,,,,,,,,,,True,,,,,,,,,,,True,,,,True,True,,True,,True,,,,Cordoba
$ 1.000.000, $ 270.000,Av Colon 6200 - B Quebrada de las Rosas,"Quebrada de las Rosas, Córdoba",245,233,5,3,3,7 años,,,,2,,,True,,,True,True,True,,,,,,True,True,True,,,True,True,,True,True,True,True,,,,True,,,,True,,True,True,True,True,,,,,Cordoba
$ 1.000.000,,Corrientes  Esquina Ituzaingo,"Centro, Córdoba",269,260,7,2,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 1.000.000, $ 255.000,Av. General Paz,"Centro, Córdoba",300,250,6,3,,45 años,,,Muy luminoso,,,,True,True,,,,,,,,,,,,,,,True,True,,True,,,,,,,,,,True,,,,,,,,True,,,Cordoba
USD 350.000,,Julio Argentino Roca 30 La Calera,"Centro, La Calera",1410,270,10,2,3,60 años,,N,Muy luminoso,2,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,True,True,True,,,True,True,True,True,True,True,,True,Cordoba
$ 1.000.000,,Ruta 19 Mi Granja,"Colón, Córdoba",1000,560,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 1.000.000,,obispo trejo 1280,"Nueva Córdoba, Córdoba",80,80,,2,,A estrenar,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,True,Cordoba
$ 1.000.000,,Estrada 175,"Nueva Córdoba, Córdoba",90,42,,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 1.000.000,,ROMA ,"General Paz, Córdoba",450,350,10,,10,40 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,True,,,Cordoba
$ 1.000.000, $ 240.000,Derqui 279,"Nueva Córdoba, Córdoba",105,105,3,1,2,4 años,,,Muy luminoso,,1,,,,,,True,,,,,,,,True,,,,True,True,,,,,True,,,,,,,,True,,True,,True,,True,,,,Cordoba
$ 1.000.000, $ 240.000,Derqui 279,"Nueva Córdoba, Córdoba",105,105,3,1,2,4 años,,,Muy luminoso,,1,,,,,,True,,,,,,,,True,,,,True,True,,,,,True,,,,,,,,True,,True,,True,,True,,,,Cordoba
$ 1.000.000,,Jose Ingenieros 59,"Villa Carlos Paz, Córdoba",130,130,,2,,1 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 1.000.000,,ROMA ,"General Paz, Córdoba",450,350,10,,10,40 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,True,,,Cordoba
$ 1.000.000,,Valencia al al 200,"Villa Allende Golf, Villa Allende",700,268,6,2,3,14 años,,,Muy luminoso,3,1,,True,True,,,True,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,True,,,,,,Cordoba
$ 1.000.000,,Dr. Faustino Tronge 1028,"Villa Páez, Córdoba",500,500,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 1.000.000, $ 50.000,Avenida Bodereau 7586,"Villa Rivera Indarte, Córdoba",170,170,,2,,A estrenar,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 1.000.000, $ 113.000,Los Soles Valle Escondido C5639 Córdoba,"Córdoba, Córdoba",190,190,5,2,3,A estrenar,,,,2,1,,True,,,,,,,,,,,True,,,,,True,,,,,,True,,True,,,,,,,,True,,True,,,,,,Cordoba
$ 1.000.000, $ 5.000,Ruta E 53 s/n,"Otros, Unquillo",1500,280,3,2,3,15 años,,,,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,,,,,True,,,,,,,,Cordoba
$ 1.000.000,,Andres Lamas,"Bajo Palermo, Córdoba",120,80,6,2,3,70 años,,,,,,,,True,True,,True,,,,True,,True,,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,True,,Cordoba
$ 1.000.000,,B° Villa Catalina,"Villa Catalina, Río Ceballos",400,,3,2,2,A estrenar,,E,Muy luminoso,1,,,,,True,,,,,,,,,True,,,,,True,,,,,,,,,,True,True,,,,,True,True,True,,,,True,,Cordoba
$ 1.000.000,,Jeronimo Luis de Cabrera ,"Alta Córdoba, Córdoba",560,400,8,3,5,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,Cordoba
$ 1.000.000,,BV CHACABUCO 60,"Córdoba, Córdoba",250,180,3,2,,30 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Cordoba
$ 1.000.000,,Av. Amadeo Sabattini 2455,"Sarmiento, Córdoba",350,250,,2,,1 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 1.033.000, $ 17.000,Ayacucho 361,"Centro, Córdoba",140,140,1,2,1,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 1.033.000, $ 20.000,Ayacucho 365,"Centro, Córdoba",140,140,,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.100,,central - zona Nueva 789,"Poeta Lugones, Córdoba",300,140,9,3,3,12 años,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,Cordoba
USD 1.100,,Bv. Chacabuco 660 Córdoba Argentina,"Nueva Córdoba, Córdoba",152,90,3,1,2,1 años,,,Muy luminoso,,1,,,,True,,True,,True,,True,,True,,,,,,True,True,,True,,,True,,,,,,True,,,,True,True,True,,,,True,,Cordoba
USD 1.100, $ 300.000,Campiña del Sur 300,"Campiña del Sur, Córdoba",1500,298,3,2,3,1 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.100,,Local Comercial 77 m2 -alquiler - Al Lado de Esquina Emblemática  de Córdoba -peatonal Zona Centro,"Centro, Córdoba",77,77,,,,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.100,,Av. Colon 3350,"Alberdi, Córdoba",1,1,4,2,2,A estrenar,,,Muy luminoso,,1,,True,,,,,,True,,,,,True,True,,,,True,True,,,,,True,,True,,,,,True,True,,True,True,True,,True,,,,Cordoba
USD 1.100,,Jardin Espinosa  - Richieri al 3700,"Jardín Espinosa, Córdoba",1260,550,9,3,4,15 años,,,Muy luminoso,3,1,,True,,,,,,,,,,,True,,,,,,,,True,,,,True,True,,True,True,,True,,,True,True,,,,,,,Cordoba
USD 1.100,,Av. COLON ,"San Salvador, Córdoba",90,89,,2,2,A estrenar,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,True,True,True,,,,Cordoba
USD 1.100,,Manantiales,"Manantiales, Córdoba",85,78,5,2,3,7 años,,,Muy luminoso,1,,,True,,True,,,,,,True,,True,True,True,,,,True,True,,True,,,True,,True,,,,True,,True,,True,,True,True,,,True,,Cordoba
USD 1.100, $ 250.000,tomas de baeza 1221,"Jockey Club, Córdoba",350,260,14,3,3,5 años,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.100,,Federico Soddy 6590,"Argüello, Córdoba",206,200,5,2,2,7 años,,,,2,2,,True,,True,,True,,True,,True,True,True,True,,,,True,,,,,,,True,,True,,True,True,True,,,True,True,True,True,,,,True,,Cordoba
USD 1.100,,Feliz Gigena Luque 3000,"Nuevo Poeta Lugones, Córdoba",250,130,3,2,3,A estrenar,,,,2,,,True,True,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,True,,,,,,,,Cordoba
$ 1.100.000, $ 450.000,Fernando Fader 100,"Cerro de las Rosas, Córdoba",160,160,5,2,3,10 años,,,,1,,,True,,,,,,,,,,,True,,,,,,,,,,,True,,True,,,,,,,,True,,,,,,,,Cordoba
$ 1.100.000,,Polo 52 0,"Polo 52 (Parque Industrial), Córdoba",143,143,3,2,2,A estrenar,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,Cordoba
$ 1.100.000, $ 212.000,Alquila 3 Dormitorios -  Villa Allende - Solares de San Alfonso,"Villa Allende, Villa Allende",800,180,5,1,3,9 años,,,Muy luminoso,1,1,,,,,,,True,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,True,True,True,,,,,,Cordoba
$ 1.100.000, $ 212.000,Alquila 3 Dormitorios -  Villa Allende - Solares de San Alfonso,"Villa Allende, Villa Allende",800,180,5,1,3,9 años,,,Muy luminoso,1,1,,,,,,,True,,,,,,,,,,,True,,,True,,,,,,,True,,,,,,True,True,True,,,,,,Cordoba
$ 1.100.000,,INFO,"Villa del Lago, Villa Carlos Paz",,1,5,4,5,5 años,,,,2,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,True,,,True,True,,,,,,True,,,,True,,Cordoba
$ 1.100.000,,Barros Pazos al 4000,"URCA, Córdoba",360,230,8,2,4,25 años,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 1.100.000,,Villa Allende Parque,"Villa Allende Parque, Córdoba",340,340,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
$ 1.100.000, $ 150.000,Nepper 5300,"Villa Belgrano, Córdoba",1000,115,4,2,,5 años,,,,2,,,True,,,True,True,,,,,,,True,True,,,,True,True,,True,,,True,,True,,,,,,,,,,,,,,,,Cordoba
$ 1.100.000,,Los Gladiolos & Los Pensamientos,"Villa Carlos Paz, Córdoba",1420,250,2,2,3,40 años,,,Muy luminoso,2,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,True,True,,True,,,True,True,,True,,,,,Cordoba
$ 1.111.111,,Av. la voz de Interior Km 8,"Colón, Córdoba",475,475,,2,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.200,,Oficina Alquiler- 6 Puestos en Capitalinas - Humberto Primo 630 Zona Centro,"Centro, Córdoba",18,18,,,,A estrenar,,,Muy luminoso,,,,,,True,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,True,,Cordoba
USD 1.200,,Parque Empresarial DEL Aeropuerto Av. La Voz del Interior  al 8800,"Colón, Córdoba",80,80,,,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.200,,Chacabuco 887,"Nueva Córdoba, Córdoba",250,230,5,3,3,12 años,Frente,,,1,1,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,Cordoba
USD 1.200,,CASONAS DEL CERRO 12,"Cerro de las Rosas, Córdoba",300,160,9,2,3,14 años,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,True,,True,True,,,,,True,,,,,,,,Cordoba
USD 1.200, $ 270.000,E 57 Km 16,"4 Hojas, Mendiolaza",1750,280,8,3,3,15 años,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,True,,,True,,,,,True,,,,,,,,Cordoba
USD 1.200, $ 200.000,Nores Martínez Oficina,"Jardín, Córdoba",170,170,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cordoba
USD 1.200, $ 100.000,Av. Fernando Fader 3450,"Cerro de las Rosas, Córdoba",500,160,4,3,3,10 años,,,,2,,,True,,,,,,,,,,,True,,,,,,,,,,,True,,True,,True,True,,,,,True,,,True,,,,,Cordoba
USD 1.200,,Camino San Antonio 6300 ,"Rocío del Sur, Córdoba",2515,498,5,5,3,40 años,,,Muy luminoso,1,,,True,,,,True,,,,,,,True,,,,,,,,,,,,,True,,True,True,,,True,,True,,True,,,,,,Cordoba
USD 1.200, $ 50.000,Obispo Trejo  al 1000,"Nueva Córdoba, Córdoba",100,100,3,2,2,6 años,Contrafrente,O,,1,,,True,,,,True,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,True,,,,,,,,Cordoba
