precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,cantidad_de_toiletes,estado_general,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,vigilancia,ascensor,caja_fuerte,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado,acceso_movilidad_reducida,provincia
USD 9.000,,PUERTO MADERO 1000,"Puerto Madero, Capital Federal",300,300,4,5,3,,Frente,N,,2,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,True,,True,,True,True,,,,,Ciudad Autonoma de Buenos Aires
$ 250.000, $ 58.000,AV. CALLAO 257,"Congreso, Capital Federal",29,28,1,1,,30 años,Frente,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 1.290, $ 90.000,Enrique Martinez 200. Entre Santos dumont y Av jorge newbery,"Colegiales, Capital Federal",95,90,3,2,2,15 años,Contrafrente,O,,,,,True,,True,True,True,,,,,,,,True,,,,True,,,,True,,True,,,,,,,,True,,,,True,,,,True,,Ciudad Autonoma de Buenos Aires
$ 250.000, $ 35.000,Suipacha 355,"Centro / Microcentro, Capital Federal",24,22,1,1,1,60 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 4.000,,Santos Dumont al 3400,"Chacarita, Capital Federal",138,138,4,2,3,A estrenar,Contrafrente,,Muy luminoso,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,True,,True,,,,True,,,,,,Ciudad Autonoma de Buenos Aires
USD 4.000,,Santos Dumont al 3400,"Chacarita, Capital Federal",138,138,4,2,3,A estrenar,Contrafrente,,Muy luminoso,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,True,,True,,,,True,,,,,,Ciudad Autonoma de Buenos Aires
USD 600,,José Hernandez 2762,"Belgrano, Capital Federal",35,30,1,1,,5 años,Contrafrente,,Muy luminoso,,,,True,,True,,True,,True,,,,True,,,,,True,,True,,True,,,True,,,,,,,True,,,,True,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 590.000, $ 88.000,Pedro Ignacio rivera 4700 7°,"Villa Urquiza, Capital Federal",73,69,3,1,,27 años,Contrafrente,,Muy luminoso,1,,,,,,,True,,,,,,,,,,,,,True,,,,,True,,,,True,,,True,,,,,,,,True,,True,Ciudad Autonoma de Buenos Aires
$ 350.000, $ 25.000,Oro ,"Palermo Chico, Palermo",25,25,1,1,1,25 años,Interno,N,Poco luminoso,,,,True,,True,,True,,True,True,True,,True,,,,True,True,True,True,,True,,,,,True,,,,,True,,,,,,,,True,True,True,Ciudad Autonoma de Buenos Aires
$ 600.000, $ 53.000,Cucha Cucha 1578,"Villa Crespo, Capital Federal",92,65,4,1,3,40 años,Frente,,Muy luminoso,,1,,True,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,Ciudad Autonoma de Buenos Aires
USD 600,,Piedras 1040,"San Telmo, Capital Federal",38,33,1,1,1,A estrenar,,,Muy luminoso,,,,True,,True,,True,,True,,,,,,,,,True,,True,,,,True,True,,,,,,,True,,,,,,,,True,True,True,Ciudad Autonoma de Buenos Aires
USD 850, $ 40.000,Avenida Brasil 441,"San Telmo, Capital Federal",110,110,4,1,2,90 años,,,Muy luminoso,,1,,True,,True,,True,,True,,True,True,True,,,,True,True,True,True,,True,,True,,,,,True,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
USD 700, $ 1,Quesada 2260,"Núñez, Capital Federal",35,30,,1,,5 años,Frente,,Muy luminoso,,,,True,,True,,True,,True,,,,True,,,,,True,,True,,True,,,,,,,,,,True,,,,True,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 350.000,,Av. CORRIENTES  900,"Centro / Microcentro, Capital Federal",50,40,2,1,1,50 años,Frente,S,Muy luminoso,,,,,,,,,,,,,,,,,,,,True,True,True,,,,True,,,,,,,True,,,,,,,,True,,True,Ciudad Autonoma de Buenos Aires
$ 720.000, $ 8.000,Alsina al 2700,"Once, Capital Federal",75,65,4,1,3,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 400.000, $ 50.000,José Bonifacio  ,"Parque Rivadavia, Caballito",,60,3,1,2,30 años,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 1.300,,Uruguay al 1200,"Recoleta, Capital Federal",130,,4,2,3,50 años,,,Muy luminoso,1,1,,True,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 280.000, $ 60.000,Boedo 394,"Almagro, Capital Federal",42,42,2,1,1,30 años,Frente,O,Muy luminoso,,,,,,,,True,,,,,,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 3.300,,Aime Paine al 1100,"Puerto Madero, Capital Federal",80,70,2,1,1,A estrenar,,,Muy luminoso,1,1,,True,,True,,True,,,,,,,True,,True,,,True,True,,,,,,,True,,,,,,True,True,True,,True,,True,,True,,Ciudad Autonoma de Buenos Aires
USD 2.200, $ 240.000,Juana Manso  al 1400 Oceana Puerto Madero,"Puerto Madero, Capital Federal",91,82,2,1,1,1 años,Frente,E,Muy luminoso,1,1,,True,,,,,,,,,,,True,True,,,,True,,,,True,,,,True,,True,,,,True,,True,,True,,,,,,Ciudad Autonoma de Buenos Aires
USD 600, $ 120.000,Arenales al 1700,"Recoleta, Capital Federal",60,60,3,1,2,50 años,Contrafrente,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 300.000, $ 20.000,Vuelta de Obligado 3549,"Núñez, Capital Federal",45,45,2,1,1,50 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 1.800, $ 1,Godoy Cruz 3100,"Palermo Nuevo, Palermo",80,75,3,2,2,18 años,,,Muy luminoso,1,,,True,,True,True,True,,True,True,True,,True,True,True,True,,,True,True,,True,True,,True,True,,,True,,,,True,,True,,,,True,True,True,,Ciudad Autonoma de Buenos Aires
USD 500, $ 1,WASHINGTON ,"Coghlan, Capital Federal",43,40,1,,,A estrenar,,,,,,,True,,True,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,True,,,,True,,True,,True,,Ciudad Autonoma de Buenos Aires
USD 500,,Avenida Libertador 6299,"Belgrano, Capital Federal",38,38,1,1,1,5 años,,,Muy luminoso,,,,True,,True,,,,True,,,,,,True,,,,,True,,,True,,True,,,,,,,,True,,,,True,,True,,True,,Ciudad Autonoma de Buenos Aires
$ 300.000, $ 50.000,Bell Ville al 1200,"Parque Chacabuco, Capital Federal",45,,2,1,1,50 años,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 1.100, $ 155.000,Mariscal Sucre al 2900d  en Mmvnu,"Belgrano, Capital Federal",68,68,3,2,2,19 años,,N,,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 600, $ 75.000,Virrey Loreto al 1900,"Belgrano, Capital Federal",52,47,2,2,1,22 años,Contrafrente,NE,Muy luminoso,1,1,,True,,,,True,True,,,,,,,,,,,True,,,,,,True,,True,,True,,,,,,True,,True,,True,,,,Ciudad Autonoma de Buenos Aires
USD 1.200, $ 80.000,Teodoro García 1700,"Las Cañitas, Palermo",77,70,3,1,2,25 años,Frente,SE,Muy luminoso,1,1,,True,,,,,,,,,,,,,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 480.000, $ 40.000,Quesada 2260,"Belgrano, Capital Federal",55,50,1,1,,5 años,Contrafrente,,,,,,True,,True,,,,,,,,True,,True,,,,True,True,,,,,True,,,,,,,True,,,,,,,,,True,True,Ciudad Autonoma de Buenos Aires
USD 80.000, $ 30.000,Munich 1700,"Núñez, Capital Federal",40,40,1,1,1,5 años,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 270.000, $ 22.000,Doctor Nicolás Repetto 1797,"Villa Crespo, Capital Federal",36,36,2,1,1,50 años,Frente,,Muy luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 2.500,,Callao al 1500,"Recoleta, Capital Federal",,,4,,,A estrenar,Interno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 450, $ 25.000,Ugarte al 1500,"Núñez, Capital Federal",41,39,1,1,1,1 años,Frente,E,,,,,True,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,True,,True,,,,Ciudad Autonoma de Buenos Aires
USD 2.000, $ 230.000,Figueroa Alcorta al 3000 Piso 8,"Palermo Chico, Palermo",125,110,4,3,2,60 años,Frente,E,Muy luminoso,,,,,,True,,True,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 1.500.000,,AVENIDA LARRAZABAL 1080 Mataderos Capital Federal Argentina.,"Mataderos, Capital Federal",230,180,5,4,4,24 años,,,Muy luminoso,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 300, $ 30.000,Esmeralda 629,"Centro / Microcentro, Capital Federal",31,30,,,,30 años,Contrafrente,E,Muy luminoso,,,,True,,True,,True,,True,True,,,True,,,,,,True,True,,True,,,,,,,,,,True,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
USD 750,,Scalabrini Ortiz 3000. Entre Las heras y Cabello,"Botánico, Palermo",46,40,2,2,1,15 años,Frente,S,,2,1,,True,,True,,,,,,,,,,,True,,,True,,,,True,,True,,,,,,,True,True,,True,,True,,True,,True,,Ciudad Autonoma de Buenos Aires
USD 4.000,,Art María - 3 amb - 124,"Puerto Madero, Capital Federal",124,,3,2,2,A estrenar,,,Muy luminoso,,1,,True,,True,,,,,,,,,,True,True,,,True,True,,,True,,True,,True,,,,,,True,,True,,True,,True,,True,,Ciudad Autonoma de Buenos Aires
USD 1.050, $ 130.000,Juana Manso 1100,"Puerto Madero, Capital Federal",60,,2,1,1,20 años,Frente,E,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,True,,,,,,,True,True,,,,True,,,,True,True,Ciudad Autonoma de Buenos Aires
$ 420.000, $ 60.000,Avenida Del Libertador 6000,"Belgrano, Capital Federal",34,30,1,1,,15 años,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,True,,,,,,True,True,True,,True,,,,,True,,,Ciudad Autonoma de Buenos Aires
$ 400.000, $ 60.000,AVENIDA CORDOBA Y LAPRIDA ,"Barrio Norte, Capital Federal",42,39,2,1,1,35 años,,,,,,,True,,,,,,,,,,,,,,,,True,True,,,,,True,,True,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 550,,Fray Justo Santa Maria de Oro al 2000,"Palermo, Capital Federal",40,35,1,1,,A estrenar,,,,,,,,,True,,True,,,,,,,True,True,,,,,,,,,,True,,,,,,,,True,,True,,True,,,,True,,Ciudad Autonoma de Buenos Aires
USD 60.000, $ 32.000,billinghurst,"Almagro, Capital Federal",30,30,1,1,,21 años,,,Muy luminoso,,,,True,,True,,,,,True,,,,,,,,True,True,True,,,,,,,,,,,,True,,,,True,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 700.000, $ 150.000,MOREAU DE JUSTO 1848,"Puerto Madero, Capital Federal",55,55,3,1,2,30 años,,E,,,,,True,,,,,,,,,,,,True,,,,True,True,,,True,,,,,,,,,True,True,,,,True,,,True,,,Ciudad Autonoma de Buenos Aires
USD 5.000,,Chateau - 4 Ambientes - Balcón - 197 m2 - Full Amenities - Puerto Madero,"Puerto Madero, Capital Federal",197,197,4,3,3,14 años,Frente,O,Muy luminoso,1,1,,,,,,,True,,,,,,,True,True,,,True,True,,True,True,,True,True,True,,True,,,,True,,True,,True,,True,,,,Ciudad Autonoma de Buenos Aires
$ 550.000,,MEDRANO 1600. Entre Paraguay y Soler,"Palermo, Capital Federal",67,67,3,,2,,Contrafrente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 600.000, $ 80.000,Arevalo ,"Palermo, Capital Federal",56,50,3,1,2,30 años,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,True,,,,,,True,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 630.000, $ 120.000,AYACUCHO 1100,"Recoleta, Capital Federal",70,70,3,1,,70 años,Frente,,Muy luminoso,,1,,True,,,,,,,,,,,,,,,,,True,,,,,True,,True,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 3.000, $ 450.000,Av Libertador 4600,"Las Cañitas, Palermo",220,210,5,4,3,25 años,Frente,,,2,1,,True,,,,,,,,,,,,,,,,,,,,,,True,True,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 450.000,,Bonpland 2000,"Palermo Hollywood, Palermo",35,32,1,1,,12 años,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 520.000, $ 73.000,Av Santa Fe al 5200,"Palermo Hollywood, Palermo",55,55,2,2,2,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 350.000, $ 45.000,Alvarez Jonte ,"Caballito, Capital Federal",46,44,2,1,1,15 años,Frente,,Muy luminoso,,,,,,,,True,,,,,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 400.000,,Chorarin al 400,"Parque Chas, Capital Federal",38,38,2,1,1,A estrenar,Frente,S,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 1.600, $ 203.970,Departamento en Alquiler en Recoleta - 3 Dorm - Av. Libertador al 800,"Recoleta, Capital Federal",110,110,4,3,3,50 años,Frente,E,Muy luminoso,1,,,True,,True,,True,,,,,,,,,,,,,,,,,,,True,True,,True,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 500.000, $ 70.400,Loyola al 400,"Villa Crespo, Capital Federal",82,71,3,1,2,45 años,Contrafrente,O,,,1,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,True,True,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 400, $ 30.000,Monoambiente Sobre Libertador muy Luminoso.,"Belgrano, Capital Federal",60,50,1,1,1,14 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 280, $ 39.800,Av. Directorio  2123 7°C,"Flores, Capital Federal",29,29,1,1,,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,True,,,,Ciudad Autonoma de Buenos Aires
USD 550,,Virrey Arredondo  2600 ,"Belgrano, Capital Federal",60,60,1,1,,40 años,,,,,,,,,True,,,,True,,True,,True,,,,,True,,,,True,,,,,,,True,True,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
USD 1.300,,Gascón 1300,"Palermo Soho, Palermo",65,65,,2,1,10 años,Frente,NO,Muy luminoso,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 950,,Paraguay y Salguero,"Palermo, Capital Federal",55,55,2,1,1,3 años,,,Muy luminoso,1,,,,,True,,,,True,,True,,,,True,True,,,,True,,True,,,True,,,,True,,,,,,,,True,,,,True,,Ciudad Autonoma de Buenos Aires
$ 600.000, $ 50.000,CUCHA CUCHA 1097,"Cid Campeador, Caballito",73,68,4,1,3,50 años,Frente,N,Muy luminoso,,1,,True,,,,True,,,,,,,,,,,,,True,,,,,True,True,,,True,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 450.000, $ 33.000,Paraguay  al 1300,"Barrio Norte, Capital Federal",43,43,2,1,1,50 años,Interno,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 1.150.000,,Av Ricardo Balbin 4300,"Saavedra, Capital Federal",78,70,3,2,2,5 años,Frente,N,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 320.000, $ 30.000,Sarmiento 2000,"San Cristobal, Capital Federal",38,38,2,1,1,54 años,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 460.000, $ 32.000,Yerbal 900,"Caballito, Capital Federal",58,56,3,1,2,40 años,Frente,NO,Muy luminoso,,,,True,,,,,,,,,,,,,,,True,True,True,,True,,,True,,,,,,,True,,,,,,,,True,,,Ciudad Autonoma de Buenos Aires
USD 3.000, $ 160.000,Oceana Puerto Madero - Juana Manso al 1400 - 2 Ambientes - 92 m2- Cochera Full Amenities,"Puerto Madero, Capital Federal",92,92,2,1,1,A estrenar,Interno,SE,Muy luminoso,1,1,,,,True,,,,,,,,,True,True,True,,,True,True,,,True,,True,,True,,,,,,True,True,True,,True,,True,,True,,Ciudad Autonoma de Buenos Aires
USD 2.500, $ 1,La Porteña Residence -2 Ambientes - 87 m2 - Totalmente Amoblado,"Puerto Madero, Capital Federal",85,80,2,1,1,8 años,Frente,S,Muy luminoso,,1,,,,True,,,,,,,,,,True,,,,,True,,,True,,True,,True,,,,,,True,,,True,True,,True,,True,,Ciudad Autonoma de Buenos Aires
",,Ayacucho y Guido. Edificio Francés de Categoria. Sup 174 m2.,"Recoleta, Capital Federal",174,158,7,2,3,80 años,Frente,E,,,1,,,,,,True,,,,,,,,,,,True,,,,,True,,True,,,,True,True,,True,,,,,,,,True,,,Ciudad Autonoma de Buenos Aires
USD 1.000, $ 200.000,BULNES 2700,"Palermo, Capital Federal",70,65,2,,1,10 años,Frente,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 500.000, $ 75.000,Diaz Colodrero 2327,"Villa Urquiza, Capital Federal",56,54,3,1,2,50 años,,,Muy luminoso,,,,,,,,,,,,,,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 4.000,,Soldado de la Independencia  al 900,"Belgrano, Capital Federal",152,144,4,3,3,30 años,,,,2,,,True,,,,True,,,,,,,,,,,,,,,,,,True,True,True,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 1.300, $ 110.000,Av. Santa Fe 1863 - Piso 2,"Recoleta, Capital Federal",239,239,8,3,,60 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 650,,Gurruchaga 2300,"Botánico, Palermo",40,40,2,1,1,35 años,,,,,,,True,,True,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 490.000,,Ciudad de la Paz 1900,"Belgrano, Capital Federal",35,35,1,1,1,8 años,,,Muy luminoso,,,,True,,,,,,True,,,,,,True,,,,True,True,,True,True,,True,,,,,,,,True,,,,True,,True,,,,Ciudad Autonoma de Buenos Aires
USD 9.000, $ 700.000,Fourum Alcorta 4 Amb. 4 Coch-seg 24 Hs-full Amenities,"Puerto Madero, Capital Federal",235,220,4,2,3,5 años,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 4.000.000,,Guatemala al 5500,"Palermo Soho, Palermo",215,195,4,3,3,A estrenar,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 1.100,,Vicente lopez 1800,"Recoleta, Capital Federal",75,75,3,2,2,9 años,,,,,,,True,,True,,,,True,,True,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 280.000, $ 70.000,CORONEL CARDENAS 3000. Entre Av eva peron y Gregorio de la ferrere,"Mataderos, Capital Federal",68,45,3,1,2,25 años,Frente,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 690, $ 142.000,Av Pres Manuel Quintana  100 1°,"Barrio Norte, Capital Federal",90,90,3,2,2,60 años,Contrafrente,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 850,,Guemes  al 3000,"Palermo, Capital Federal",72,,3,1,2,A estrenar,,,Muy luminoso,,,,,,True,,,,,,,,,,,,,,,,,True,True,,True,,,,,,,,,,,True,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 250.000, $ 30.000,FRIAS 500. Entre Aguirre y Loyola,"Boedo, Capital Federal",35,35,1,1,1,,Lateral,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 400,,Francisco Acuña de Figueroa 1000,"Parque Chacabuco, Capital Federal",40,40,2,,1,53 años,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
USD 700,,Camargo y malabia ,"Villa Crespo, Capital Federal",70,70,2,1,1,5 años,,,,,,,True,,True,,,,True,,True,,,,,,,,,,,True,True,,True,,,,,True,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
$ 800.000, $ 31.100,GONZALEZ JOAQUIN V. 2400. Entre Marco sastre y Santo tome,"Villa del Parque, Capital Federal",134,62,3,,2,A estrenar,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 450, $ 40.000,Arenales 1800,"Recoleta, Capital Federal",38,38,1,1,,20 años,Frente,SE,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,Ciudad Autonoma de Buenos Aires
$ 350.000, $ 96.000,Batalla Del Pari  1100 2°,"La Paternal, Capital Federal",44,35,2,1,1,13 años,Frente,O,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 350,,Billinghurst 600,"Palermo, Capital Federal",45,35,1,,,10 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 2.500.000, $ 2,Juncal 4600,"Palermo Nuevo, Palermo",96,96,3,2,2,18 años,,,Muy luminoso,1,,,True,,True,,True,,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,,True,,,,True,,True,True,True,True,True,,True,True,Ciudad Autonoma de Buenos Aires
USD 380,,Jean Jaures & Viamonte,"Balvanera, Capital Federal",43,35,1,,,42 años,Frente,N,Muy luminoso,,,,True,,True,,True,,,,True,,True,,,,,True,,,,True,,,,,,,,,,,,,True,,,,True,,True,,Ciudad Autonoma de Buenos Aires
USD 3.000,,Villanueva al 1300,"Belgrano, Capital Federal",300,280,6,3,5,25 años,Frente,NO,,2,,,True,,,,,,,,,,,,,,,,,,,,,,True,True,True,,True,,,,True,,,True,True,,,,,,Ciudad Autonoma de Buenos Aires
$ 500.000, $ 30.000,OLLEROS 1800. Entre Soldado de la independencia y Campos luis maria,"Belgrano, Capital Federal",30,30,1,1,,35 años,Contrafrente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 900,,Soler 6000,"Palermo Hollywood, Palermo",92,92,1,,,11 años,,,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,True,,,,True,,,,,,True,,True,,True,,True,,Ciudad Autonoma de Buenos Aires
$ 500.000, $ 90.000,Avenida Corrientes 2500,"San Nicolás, Capital Federal",79,79,4,2,3,24 años,Frente,,,,,,True,,,,True,,,,,,,,,,,,,True,,,,,,,,,True,,,True,,,,True,,,,,,,Ciudad Autonoma de Buenos Aires
$ 450.000, $ 72.000,cuba 3085,"Belgrano, Capital Federal",38,35,2,1,1,15 años,,,,1,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 850.000, $ 88.000,Eustaquio Frías ,"Villa Crespo, Capital Federal",93,90,4,2,3,40 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 660.000, $ 74.000,Paraguay 5600,"Palermo Hollywood, Palermo",57,57,2,1,1,19 años,Contrafrente,N,Luminoso,,1,,True,,,True,True,,,,True,,,True,True,,True,,True,True,,,,,True,,,,,,,True,True,,True,True,True,,True,True,,,Ciudad Autonoma de Buenos Aires
$ 400.000,,Oro 2500,"Palermo, Capital Federal",35,35,1,,,33 años,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 800,,Roosvelt al 1800,"Belgrano, Capital Federal",60,55,2,1,1,8 años,Contrafrente,,Muy luminoso,,,,True,,True,,,,,,,,,,,,,,,True,,,True,,True,,,,,,,,,,,,,,,,True,,Ciudad Autonoma de Buenos Aires
USD 4.000,,Petrona Eyle 300,"Puerto Madero, Capital Federal",146,146,3,,2,2013 años,,,,,1,,,,True,,,,,,,,,,True,True,,,,,,,,,True,,,,True,,,,True,,,,True,,True,,True,,Ciudad Autonoma de Buenos Aires
$ 500.000,,Guardia Vieja 4100,"Almagro Norte, Almagro",32,30,1,1,,6 años,Contrafrente,S,Muy luminoso,1,,,True,,,,True,,,,,,,,,,,True,True,True,,,True,,True,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
USD 350, $ 50.000,Av Callao  y Arenales ,"Recoleta, Capital Federal",45,45,2,1,1,20 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
$ 300.000, $ 62.000,Av. Beiro 4200. Entre Sanabria y Gualeguaychu,"Villa del Parque, Capital Federal",45,41,1,1,,6 años,Frente,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,Ciudad Autonoma de Buenos Aires
