precio,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,estado_general,amoblado,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,ascensor,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado.1,acceso_movilidad_reducida,provincia,banios,seguridad,climatizacion,precio_m2,precio_m2_cubierto,precio_m2_medio,precio_m2_cubierto_medio,precio_medio,precio_m2_medio_prov,precio_m2_cubierto_medio_prov
360,65 Entre 7 y 8 al 617,"La Plata, GBA Sur",45,40,2,1,0,Contrafrente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.5,8.0,9.0,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
360,12 y 50 la pla La Plata Buenos Aires Argentina.,"La Plata, GBA Sur",75,75,4,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,4.8,4.8,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
350,6 Entre 58 y 59,"La Plata, GBA Sur",40,40,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,8.75,8.75,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
350,48 e/ 8 y 9,"La Plata, GBA Sur",46,46,2,1,25,Lateral,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,7.608695652173913,7.608695652173913,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
340,55 y 8 la plata La Plata Buenos Aires Argentina.,"La Plata, GBA Sur",75,75,4,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,4.533333333333333,4.533333333333333,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
340,9 y 59,"La Plata, GBA Sur",72,68,3,2,25,0,0,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.33,4.722222222222222,5.0,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
339,529 e/ 25 y 26,"La Plata, GBA Sur",43,43,2,1,10,Contrafrente,E,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.8300000000000001,7.883720930232558,7.883720930232558,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
330,31 y 526,"La Plata, GBA Sur",50,50,3,2,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,6.6,6.6,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
330,65 e/ 121 y Avenida 122,"La Plata, GBA Sur",45,45,2,1,0,Frente,N,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,7.333333333333333,7.333333333333333,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
330,Plaza Italia,"La Plata, GBA Sur",52,52,3,1,9,Frente,NE,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,6.346153846153846,6.346153846153846,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
320,13 1500. Entre 63 y 64,"La Plata, GBA Sur",48,43,1,1,12,Frente,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,6.666666666666667,7.441860465116279,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
320,85 Bis y 116,"La Plata, GBA Sur",63,63,3,2,25,0,S,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.5,0.0,0.0,5.079365079365079,5.079365079365079,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
320,Calle 67 1129,"La Plata, GBA Sur",39,35,2,1,5,Interno,0,Luminoso,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,Zona Sur (GBA),1.0,0.0,1.1600000000000001,8.205128205128204,9.142857142857142,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
320,DIAG 75 E/ 58 Y 21,"La Plata, GBA Sur",40,40,2,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,8.0,8.0,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
320,Calle 26 Nº484,"La Plata, GBA Sur",45,45,2,1,4,Frente,0,Muy luminoso,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.8300000000000001,7.111111111111111,7.111111111111111,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
318,12 y 78,"La Plata, GBA Sur",81,79,4,3,20,Frente,SE,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.33,3.925925925925926,4.025316455696203,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
300,56 y 11,"La Plata, GBA Sur",60,60,3,2,40,0,N,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.33,5.0,5.0,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
300,46 entre 8 y 9 674 100. Entre 8 y 9,"La Plata, GBA Sur",46,46,2,1,0,Frente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,6.521739130434782,6.521739130434782,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
300,58 al 500 E/ 6 Y 7,"La Plata, GBA Sur",50,50,2,1,13,Frente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.5,6.0,6.0,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
290,40 al 900,"La Plata, GBA Sur",35,35,1,1,8,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.5,8.285714285714286,8.285714285714286,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
290,39 e/ 7 y 8,"La Plata, GBA Sur",48,48,2,1,40,Frente,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.33,6.041666666666667,6.041666666666667,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
290,55 e 9 y 10 N° 716 1/2 7to c,"La Plata, GBA Sur",38,38,1,1,4,Contrafrente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,7.631578947368421,7.631578947368421,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
285,16 Entre 65 y 66 Departamento en Alquiler Temporal,"La Plata, GBA Sur",30,30,1,1,0,Frente,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,9.5,9.5,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
280,Torre Brumel - 56 e/ 18 y 19,"La Plata, GBA Sur",41,41,2,1,0,Frente,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.8300000000000001,6.829268292682927,6.829268292682927,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
280,55 entre 9 y 10 . Entre 9 y 10,"La Plata, GBA Sur",32,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),0.0,0.0,0.5,8.75,8.75,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
275,Torre Brumel - 56 e/ 18 y 19,"La Plata, GBA Sur",38,33,1,1,0,Contrafrente,N,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.8300000000000001,7.2368421052631575,8.333333333333334,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
270,57 E 2 Y 3,"La Plata, GBA Sur",40,40,1,1,20,0,N,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.75,0.33,6.75,6.75,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
270,44 al 1000,"La Plata, GBA Sur",35,33,1,1,5,Contrafrente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.5,7.714285714285714,8.181818181818182,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
270,30 e/ 522 y 523,"La Plata, GBA Sur",59,56,3,2,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,4.576271186440678,4.821428571428571,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
270,Calle 42 E/123 y 124,"La Plata, GBA Sur",50,50,3,2,4,Interno,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.8300000000000001,5.4,5.4,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
260,Calle 6 Entre 71 y 72,"La Plata, GBA Sur",50,50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,5.2,5.2,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
260,122 e/ 35 y 36 . Entre 35 y 36,"La Plata, GBA Sur",37,37,2,1,0,Frente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,7.027027027027027,7.027027027027027,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
260,0,"La Plata, GBA Sur",50,50,2,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,5.2,5.2,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
260,68 e. 118 y 119,"La Plata, GBA Sur",42,42,2,1,40,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.33,6.190476190476191,6.190476190476191,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
260,3 y 51,"La Plata, GBA Sur",42,42,2,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.33,6.190476190476191,6.190476190476191,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
260,57 E 11 Y 12 LA PLATA La Plata Buenos Aires Argentina.,"La Plata, GBA Sur",50,50,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,5.2,5.2,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
250,Torre Brumel - 56 e/ 18 y 19,"La Plata, GBA Sur",35,35,1,1,0,Contrafrente,N,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.8300000000000001,7.142857142857143,7.142857142857143,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
250,13 Entre 33 y 34,"La Plata, GBA Sur",40,40,1,1,10,Contrafrente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.8300000000000001,6.25,6.25,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
250,49 Entre 17 y 18,"La Plata, GBA Sur",35,35,1,1,0,Frente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.33,7.142857142857143,7.142857142857143,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
250,avenida 1 n,"La Plata, GBA Sur",45,45,2,1,10,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,5.555555555555555,5.555555555555555,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
250,63 N° 1477,"La Plata, GBA Sur",46,46,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,5.434782608695652,5.434782608695652,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
250,Calle 5 nro  tolosa,"La Plata, GBA Sur",50,45,2,1,12,0,0,Luminoso,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.8300000000000001,5.0,5.555555555555555,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
240,4 Entre 68 y 69,"La Plata, GBA Sur",45,45,2,1,20,Interno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,5.333333333333333,5.333333333333333,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
240,53 1200. Entre 20 y 21,"La Plata, GBA Sur",30,30,1,1,0,Contrafrente,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),0.0,0.0,0.0,8.0,8.0,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
240,15 al 700,"La Plata, GBA Sur",30,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,8.0,8.0,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
240,17 Entre 32 y 33,"La Plata, GBA Sur",35,35,1,1,10,Frente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.5,6.857142857142857,6.857142857142857,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
235,44 próximo 1,"La Plata, GBA Sur",45,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,5.222222222222222,5.222222222222222,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
230,Torre Breza - 17 e/ 43 y Avenida 44,"La Plata, GBA Sur",36,36,1,1,0,Frente,N,Muy luminoso,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Zona Sur (GBA),1.0,1.25,0.33,6.388888888888889,6.388888888888889,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
230,40 entre 12 y 13 800. Entre 12 y 13,"La Plata, GBA Sur",40,40,1,1,0,Contrafrente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.5,0.0,0.33,5.75,5.75,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
220,Calle 118 e/ 65 y 66,"La Plata, GBA Sur",27,27,1,1,25,Frente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,8.148148148148149,8.148148148148149,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
210,65 Entre 14 y 15,"La Plata, GBA Sur",35,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,6.0,6.0,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
210,47 Y 13 LA PLA La Plata Buenos Aires Argentina.,"La Plata, GBA Sur",25,25,1,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,8.4,8.4,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
200,Plaza Rocha ,"La Plata, GBA Sur",45,45,1,1,0,Frente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),0.0,0.0,0.8300000000000001,4.444444444444445,4.444444444444445,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
180,62 entre 1 y 2 la plata  La Plata Buenos Aires Argentina.,"La Plata, GBA Sur",30,30,1,1,0,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,6.0,6.0,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
180,58 entre 7 y 8 la plata La Plata Buenos Aires Argentina.,"La Plata, GBA Sur",28,28,1,1,0,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,6.428571428571429,6.428571428571429,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
160,58 7 y 8,"La Plata, GBA Sur",30,30,1,1,30,Frente,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,5.333333333333333,5.333333333333333,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
160,11 Nº al 1200,"La Plata, GBA Sur",30,30,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Sur (GBA),1.0,0.0,0.0,5.333333333333333,5.333333333333333,8.540401797367524,15.018527507039583,16950.659369202225,210.73119244210721,435.193079064893
2800,La reserva cardales 0,"La Reserva Cardales, Campana",400,400,6,5,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,Zona Note (GBA),0.5,0.0,0.33,7.0,7.0,4.750817706546723,7.140964727319516,20725.79965979966,50.2740133069307,397.23216854773284
2000,La Reserva Sofitel Cardales Campana,"La Reserva Cardales, Campana",992,290,7,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zona Note (GBA),3.0,0.0,0.0,2.0161290322580645,6.896551724137931,4.750817706546723,7.140964727319516,20725.79965979966,50.2740133069307,397.23216854773284
1900,La Reserva Cardales,"La Reserva Cardales, Campana",915,270,5,4,7,0,0,Muy luminoso,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),4.0,0.0,0.5,2.0765027322404372,7.037037037037037,4.750817706546723,7.140964727319516,20725.79965979966,50.2740133069307,397.23216854773284
1900,La reserva de Cardales 0,"La Reserva Cardales, Campana",915,260,5,4,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Zona Note (GBA),5.0,0.0,0.33,2.0765027322404372,7.3076923076923075,4.750817706546723,7.140964727319516,20725.79965979966,50.2740133069307,397.23216854773284
1700,La Reserva Cardales Campana Km 0,"La Reserva Cardales, Campana",792,210,4,3,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Zona Note (GBA),3.0,0.0,0.0,2.1464646464646466,8.095238095238095,4.750817706546723,7.140964727319516,20725.79965979966,50.2740133069307,397.23216854773284
1700,La Reserva Cardales Campana Km 0,"La Reserva Cardales, Campana",229,229,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),2.0,0.0,0.33,7.423580786026201,7.423580786026201,4.750817706546723,7.140964727319516,20725.79965979966,50.2740133069307,397.23216854773284
1400,La Reserva Cardales Campana Km 0,"La Reserva Cardales, Campana",285,219,5,4,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,Zona Note (GBA),3.0,0.0,0.33,4.912280701754386,6.392694063926941,4.750817706546723,7.140964727319516,20725.79965979966,50.2740133069307,397.23216854773284
1400,La Reserva Cardales Campana Km 0,"La Reserva Cardales, Campana",220,180,4,3,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Zona Note (GBA),4.0,0.0,0.0,6.363636363636363,7.777777777777778,4.750817706546723,7.140964727319516,20725.79965979966,50.2740133069307,397.23216854773284
1350,La Reserva Cardales Campana Km 0,"La Reserva Cardales, Campana",180,180,4,3,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Zona Note (GBA),3.0,0.0,0.33,7.5,7.5,4.750817706546723,7.140964727319516,20725.79965979966,50.2740133069307,397.23216854773284
1300,La Reserva Cardales - Torre 4 Oeste Lote / N° 0 2°,"La Reserva Cardales, Campana",192,160,5,4,0,Contrafrente,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Zona Note (GBA),3.0,0.75,0.33,6.770833333333333,8.125,4.750817706546723,7.140964727319516,20725.79965979966,50.2740133069307,397.23216854773284
1100,La Reserva Cardales Campana Km 0,"La Reserva Cardales, Campana",180,180,4,3,15,Frente,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Zona Note (GBA),2.0,0.0,0.0,6.111111111111111,6.111111111111111,4.750817706546723,7.140964727319516,20725.79965979966,50.2740133069307,397.23216854773284
