provincia,localidad,cantidad_de_ambiente,precio_medio,precio_m2_cubierto_medio_localidad,precio_m2_cubierto_medio_prov
Zona Norte (GBA),"El Cantón, El Cazador",3,1000.0,5.434782608695652,12.133321183116772
Zona Sur (GBA),"El Carmencito, Guillermo Hudson",3,1766.6666666666667,12.222222222222221,18.825498964718964
Zona Sur (GBA),"El Carmencito, Guillermo Hudson",4,2000.0,10.23936170212766,18.825498964718964
Zona Sur (GBA),"El Carmencito, Guillermo Hudson",2,650.0,8.952380952380953,18.825498964718964
Zona Norte (GBA),"El Encuentro, General Pacheco",7,4150.0,12.037037037037038,12.133321183116772
Zona Norte (GBA),"El Encuentro, General Pacheco",6,2950.0,10.838345188045338,12.133321183116772
Zona Norte (GBA),"El Encuentro, General Pacheco",5,4333.333333333333,15.118323191345505,12.133321183116772
Zona Norte (GBA),"El Golf, Nordelta",6,7320.0,15.909998112223988,12.133321183116772
Zona Norte (GBA),"El Golf, Nordelta",7,7481.818181818182,15.185628406504533,12.133321183116772
Zona Norte (GBA),"El Golf, Nordelta",5,6960.0,15.168329573692764,12.133321183116772
Zona Norte (GBA),"El Golf, Nordelta",10,8500.0,16.96613545816733,12.133321183116772
Zona Norte (GBA),"El Golf, Nordelta",8,6075.0,11.80542924117436,12.133321183116772
Zona Sur (GBA),"El Lauquen, San Vicente",5,1300.0,5.930091303815156,18.825498964718964
Zona Sur (GBA),"El Lauquen, San Vicente",4,1295.0,7.757240377326857,18.825498964718964
Zona Oeste (GBA),"El Nacional, General Rodríguez",4,2028.5714285714287,11.48366748322695,18.996720884600585
Zona Oeste (GBA),"El Nacional, General Rodríguez",5,1175.0,5.3739316239316235,18.996720884600585
Zona Oeste (GBA),"El Nacional, General Rodríguez",6,1300.0,3.0952380952380953,18.996720884600585
Zona Oeste (GBA),"El Nacional, General Rodríguez",3,250.0,3.90625,18.996720884600585
Zona Norte (GBA),"El Naudir, El Cazador",5,1363.5454545454545,7.108470668101699,12.133321183116772
Zona Norte (GBA),"El Naudir, El Cazador",4,1288.6666666666667,7.444771500524875,12.133321183116772
Zona Norte (GBA),"El Palmar, Nordelta",4,1226.6666666666667,12.409112159462792,12.133321183116772
Zona Norte (GBA),"El Palmar, Nordelta",3,865.3333333333334,11.980330796491305,12.133321183116772
Zona Norte (GBA),"El Palmar, Nordelta",2,681.1111111111111,11.569642291864515,12.133321183116772
Zona Norte (GBA),"El Palmar, Nordelta",1,370.0,10.773448773448772,12.133321183116772
Zona Oeste (GBA),"El Palomar, Morón",1,260.0,8.141650422352177,18.996720884600585
Zona Oeste (GBA),"El Palomar, Morón",4,420.0,4.9411764705882355,18.996720884600585
Zona Oeste (GBA),"El Palomar, Morón",2,273.0,111.16417233560091,18.996720884600585
Zona Norte (GBA),"El Yacht, Nordelta",5,9435.714285714286,20.82806368455733,12.133321183116772
Zona Norte (GBA),"El Yacht, Nordelta",7,9380.0,18.40443574282839,12.133321183116772
Zona Norte (GBA),"El Yacht, Nordelta",6,7528.571428571428,17.140036026830156,12.133321183116772
Zona Norte (GBA),"El Yacht, Nordelta",8,6816.666666666667,16.411027380341924,12.133321183116772
Zona Norte (GBA),"El Yacht, Nordelta",4,5900.0,14.75,12.133321183116772
Zona Norte (GBA),"El Yacht, Nordelta",3,3000.0,25.862068965517242,12.133321183116772
Zona Norte (GBA),"Escobar, GBA Norte",5,1831.25,8.391182068855342,12.133321183116772
Zona Norte (GBA),"Escobar, GBA Norte",7,1750.0,6.532833020637899,12.133321183116772
Zona Norte (GBA),"Escobar, GBA Norte",4,3480.0,23.58071301635658,12.133321183116772
Zona Norte (GBA),"Escobar, GBA Norte",6,5483.333333333333,29.48012439425493,12.133321183116772
Zona Norte (GBA),"Escobar, GBA Norte",3,500.0,10.0,12.133321183116772
Zona Norte (GBA),"Escobar, GBA Norte",1,485.0,12.577597840755736,12.133321183116772
Zona Norte (GBA),"Escobar, GBA Norte",2,290.0,7.25,12.133321183116772
Santa Fe,"España y Hospitales, Rosario",1,127.5,4.6185761119971644,8.711410816835214
Santa Fe,"España y Hospitales, Rosario",2,194.33333333333334,4.9412698412698415,8.711410816835214
Santa Fe,"España y Hospitales, Rosario",5,220.0,4.0,8.711410816835214
Zona Norte (GBA),"Estancias del Pilar, Pilar",6,3142.8571428571427,10.750800275161199,12.133321183116772
Zona Norte (GBA),"Estancias del Pilar, Pilar",8,4500.0,8.333333333333334,12.133321183116772
Zona Norte (GBA),"Estancias del Pilar, Pilar",7,3350.0,10.238095238095237,12.133321183116772
Zona Norte (GBA),"Estancias del Pilar, Pilar",9,2200.0,7.225904882154882,12.133321183116772
Zona Norte (GBA),"Estancias del Pilar, Pilar",4,2033.3333333333333,12.006781346168056,12.133321183116772
Zona Norte (GBA),"Estancias del Pilar, Pilar",5,1860.0,7.269772079772079,12.133321183116772
Zona Norte (GBA),"Estancias del Pilar, Pilar",3,950.0,10.623613294394394,12.133321183116772
Zona Norte (GBA),"Estancias del Pilar, Pilar",2,750.0,13.75,12.133321183116772
Zona Sur (GBA),"Esteban Echeverría, GBA Sur",5,1925.0,6.941379310344828,18.825498964718964
Zona Sur (GBA),"Esteban Echeverría, GBA Sur",4,1687.5,11.795782342657343,18.825498964718964
Zona Sur (GBA),"Esteban Echeverría, GBA Sur",3,647.5,8.832417582417582,18.825498964718964
Zona Sur (GBA),"Ezeiza, GBA Sur",4,3910.0,19.453876236484934,18.825498964718964
Zona Sur (GBA),"Ezeiza, GBA Sur",6,1741.6666666666667,13.719959557618226,18.825498964718964
Zona Sur (GBA),"Ezeiza, GBA Sur",5,1466.6666666666667,5.9948320413436695,18.825498964718964
Zona Sur (GBA),"Ezeiza, GBA Sur",8,1700.0,3.090909090909091,18.825498964718964
Zona Sur (GBA),"Ezeiza, GBA Sur",3,825.0,10.048076923076923,18.825498964718964
Zona Sur (GBA),"Ezeiza, GBA Sur",2,422.0,9.66903073286052,18.825498964718964
Zona Sur (GBA),"Fincas de Hudson, Guillermo Hudson",5,3257.1428571428573,9.972669864589577,18.825498964718964
Zona Sur (GBA),"Fincas de Hudson, Guillermo Hudson",4,2275.0,9.0954453928904,18.825498964718964
Zona Sur (GBA),"Fincas de Hudson, Guillermo Hudson",3,875.0,8.069243840271877,18.825498964718964
Zona Sur (GBA),"Fincas de Hudson, Guillermo Hudson",2,650.0,8.552631578947368,18.825498964718964
Zona Sur (GBA),"Fincas de Hudson, Guillermo Hudson",7,4.0,0.008888888888888889,18.825498964718964
Zona Sur (GBA),"Fincas de Iraola 2, Juan María Gutiérrez",5,1625.25,430.185629425547,18.825498964718964
Zona Sur (GBA),"Fincas de Iraola 2, Juan María Gutiérrez",4,1750.0,9.25,18.825498964718964
Zona Sur (GBA),"Fincas de Iraola 2, Juan María Gutiérrez",3,700.0,10.76923076923077,18.825498964718964
Zona Sur (GBA),"Fincas de Iraola 2, Juan María Gutiérrez",2,500.0,10.0,18.825498964718964
Zona Sur (GBA),"Fincas de San Vicente, San Vicente",5,3720.2,14.037856277056278,18.825498964718964
Zona Sur (GBA),"Fincas de San Vicente, San Vicente",8,2400.0,6.857142857142857,18.825498964718964
Zona Sur (GBA),"Fincas de San Vicente, San Vicente",4,1820.0,9.812710935787859,18.825498964718964
Zona Sur (GBA),"Fincas de San Vicente, San Vicente",7,1350.0,3.292682926829268,18.825498964718964
Zona Sur (GBA),"Fincas de San Vicente, San Vicente",3,950.0,5.805555555555555,18.825498964718964
Santa Fe,"Fisherton, Rosario",1,320.0,4.868589743589744,8.711410816835214
Santa Fe,"Fisherton, Rosario",5,957.0,6.424741508999127,8.711410816835214
Santa Fe,"Fisherton, Rosario",4,676.0,4.033190801999948,8.711410816835214
Santa Fe,"Fisherton, Rosario",7,1500.0,5.681818181818182,8.711410816835214
Santa Fe,"Fisherton, Rosario",8,1500.0,3.75,8.711410816835214
Santa Fe,"Fisherton, Rosario",6,2000.0,6.0606060606060606,8.711410816835214
Santa Fe,"Fisherton, Rosario",3,419.0,5.932051282051281,8.711410816835214
Santa Fe,"Fisherton, Rosario",2,500.0,2.7777777777777777,8.711410816835214
Zona Norte (GBA),"Florida, Vicente López",6,1400.0,5.185185185185185,12.133321183116772
Zona Norte (GBA),"Florida, Vicente López",5,2016.6666666666667,9.970218756768466,12.133321183116772
Zona Norte (GBA),"Florida, Vicente López",2,555.5,11.93938750125447,12.133321183116772
Zona Norte (GBA),"Florida, Vicente López",3,916.7391304347826,13.942970048528972,12.133321183116772
Zona Norte (GBA),"Florida, Vicente López",4,941.6666666666666,9.929759383388417,12.133321183116772
Zona Norte (GBA),"Florida, Vicente López",1,366.6666666666667,14.623015873015873,12.133321183116772
Santa Fe,"Funes, Santa Fe",1,386.6666666666667,17.61904761904762,8.711410816835214
Santa Fe,"Funes, Santa Fe",4,1500.0,11.98015873015873,8.711410816835214
Santa Fe,"Funes, Santa Fe",10,700.0,2.8,8.711410816835214
Santa Fe,"Funes, Santa Fe",3,787.5,6.658724164388817,8.711410816835214
Santa Fe,"Funes, Santa Fe",5,1200.0,6.451612903225806,8.711410816835214
Santa Fe,"Funes, Santa Fe",2,671.75,7.075912816691505,8.711410816835214
Santa Fe,"Funes, Santa Fe",7,950.0,4.881880463028585,8.711410816835214
Cordoba,"General Bustos, Córdoba",4,300.0,4.545454545454546,16.418871854486028
Cordoba,"General Bustos, Córdoba",2,210.0,5.25,16.418871854486028
Cordoba,"General Bustos, Córdoba",1,250.0,3.87,16.418871854486028
Cordoba,"General Bustos, Córdoba",3,250.0,5.555555555555555,16.418871854486028
Zona Norte (GBA),"General Pacheco, Tigre",5,1750.0,8.181818181818182,12.133321183116772
Zona Norte (GBA),"General Pacheco, Tigre",3,933.3333333333334,8.65874655647383,12.133321183116772
Zona Norte (GBA),"General Pacheco, Tigre",4,980.0,8.166666666666666,12.133321183116772
Zona Norte (GBA),"General Pacheco, Tigre",2,340.0,8.664285714285715,12.133321183116772
Zona Norte (GBA),"General Pacheco, Tigre",1,200.0,10.0,12.133321183116772
Cordoba,"General Paz, Córdoba",3,366.85185185185185,7.226316269145726,16.418871854486028
Cordoba,"General Paz, Córdoba",2,290.39344262295083,6.361453588589316,16.418871854486028
Cordoba,"General Paz, Córdoba",1,284.5,38.39272727272727,16.418871854486028
Cordoba,"General Paz, Córdoba",4,389.6666666666667,6.888452272337518,16.418871854486028
Cordoba,"General Paz, Córdoba",5,430.0,5.782805429864254,16.418871854486028
Cordoba,"General Paz, Córdoba",6,610.0,4.415992812219227,16.418871854486028
Cordoba,"General Paz, Córdoba",8,2710.0,8.571428571428573,16.418871854486028
Cordoba,"General Pueyrredón, Córdoba",1,292.5,3.2666666666666666,16.418871854486028
Cordoba,"General Pueyrredón, Córdoba",3,222.5,43.50694444444444,16.418871854486028
Cordoba,"General Pueyrredón, Córdoba",2,247.5,5.306547619047619,16.418871854486028
Cordoba,"General Pueyrredón, Córdoba",4,412.5,4.625,16.418871854486028
Cordoba,"General Pueyrredón, Córdoba",6,320.0,3.764705882352941,16.418871854486028
Zona Oeste (GBA),"General Rodríguez, GBA Oeste",7,2950.0,6.9748696064485545,18.996720884600585
Zona Oeste (GBA),"General Rodríguez, GBA Oeste",6,1450.0,5.416666666666667,18.996720884600585
Zona Oeste (GBA),"General Rodríguez, GBA Oeste",4,4860.0,24.884920634920633,18.996720884600585
Zona Oeste (GBA),"General Rodríguez, GBA Oeste",3,375.0,4.789457070707071,18.996720884600585
Zona Oeste (GBA),"General Rodríguez, GBA Oeste",2,357.5,8.9375,18.996720884600585
Zona Oeste (GBA),"General Rodríguez, GBA Oeste",1,200.0,4.444444444444445,18.996720884600585
Zona Norte (GBA),"General San Martín, GBA Norte",2,382.5,8.871878814959414,12.133321183116772
Zona Norte (GBA),"General San Martín, GBA Norte",3,581.6666666666666,9.049554453806778,12.133321183116772
Zona Norte (GBA),"General San Martín, GBA Norte",1,315.7142857142857,9.489229024943311,12.133321183116772
Mendoza,"Godoy Cruz, Mendoza",4,556.4166666666666,5.822988739655407,10.768814648394969
Mendoza,"Godoy Cruz, Mendoza",5,627.0,3.8704761904761904,10.768814648394969
Mendoza,"Godoy Cruz, Mendoza",3,402.4583333333333,5.976112801135977,10.768814648394969
Mendoza,"Godoy Cruz, Mendoza",2,347.5925925925926,6.845993986546199,10.768814648394969
Mendoza,"Godoy Cruz, Mendoza",6,912.5,4.787579744816587,10.768814648394969
Mendoza,"Godoy Cruz, Mendoza",8,1125.0,7.222222222222222,10.768814648394969
Mendoza,"Godoy Cruz, Mendoza",10,1566.6666666666667,5.167195767195767,10.768814648394969
Mendoza,"Godoy Cruz, Mendoza",1,507.5,8.179268554268553,10.768814648394969
Mendoza,"Godoy Cruz, Mendoza",7,1193.3333333333333,4.960858585858586,10.768814648394969
Santa Fe,"Granadero Baigorria, Santa Fe",5,165.0,2.5384615384615383,8.711410816835214
Santa Fe,"Granadero Baigorria, Santa Fe",9,175.0,1.4,8.711410816835214
Santa Fe,"Granadero Baigorria, Santa Fe",2,360.0,3.889655172413793,8.711410816835214
Santa Fe,"Granadero Baigorria, Santa Fe",1,678.3333333333334,3.2621334400498014,8.711410816835214
Santa Fe,"Granadero Baigorria, Santa Fe",3,375.0,5.33008658008658,8.711410816835214
Santa Fe,"Granadero Baigorria, Santa Fe",4,795.0,3.878571428571428,8.711410816835214
Zona Sur (GBA),"Greenville Polo Resort, Berazategui",6,3750.0,8.910714285714285,18.825498964718964
Zona Sur (GBA),"Greenville Polo Resort, Berazategui",4,2900.0,10.541176470588235,18.825498964718964
Zona Sur (GBA),"Greenville Polo Resort, Berazategui",5,2334.0,15.558024691358023,18.825498964718964
Zona Oeste (GBA),"Gregorio de Laferrere, La Matanza",3,216.0,4.441869564192613,18.996720884600585
Zona Oeste (GBA),"Gregorio de Laferrere, La Matanza",2,181.36363636363637,5.26000823293604,18.996720884600585
Zona Oeste (GBA),"Gregorio de Laferrere, La Matanza",1,200.0,5.2631578947368425,18.996720884600585
Mendoza,"Guaymallén, Mendoza",4,427.77777777777777,4.815217534825377,10.768814648394969
Mendoza,"Guaymallén, Mendoza",7,883.3333333333334,3.7733077905491696,10.768814648394969
Mendoza,"Guaymallén, Mendoza",3,370.0,5.115842490842491,10.768814648394969
Mendoza,"Guaymallén, Mendoza",5,456.6666666666667,4.157509157509158,10.768814648394969
Mendoza,"Guaymallén, Mendoza",6,925.0,4.044444444444444,10.768814648394969
Mendoza,"Guaymallén, Mendoza",2,296.0,5.711111111111111,10.768814648394969
Zona Sur (GBA),"Guillermo Hudson, Berazategui",5,3850.0,10.88888888888889,18.825498964718964
Zona Sur (GBA),"Guillermo Hudson, Berazategui",4,2033.3333333333333,11.766795865633076,18.825498964718964
Zona Sur (GBA),"Guillermo Hudson, Berazategui",6,1350.0,5.869565217391305,18.825498964718964
Zona Sur (GBA),"Guillermo Hudson, Berazategui",7,1300.0,4.333333333333333,18.825498964718964
Zona Sur (GBA),"Guillermo Hudson, Berazategui",1,300.0,10.0,18.825498964718964
Cordoba,"Güemes, Córdoba",2,322.5,20.11251282289294,16.418871854486028
Cordoba,"Güemes, Córdoba",3,310.0,6.2071608431334235,16.418871854486028
Cordoba,"Güemes, Córdoba",1,366.6666666666667,8.046157059314954,16.418871854486028
Cordoba,"Güemes, Córdoba",4,343.3333333333333,4.861742424242425,16.418871854486028
Cordoba,"Güemes, Córdoba",8,280.0,3.7333333333333334,16.418871854486028
Cordoba,"Güemes, Córdoba",6,300.0,6.25,16.418871854486028
Cordoba,"Güemes, Córdoba",5,380.0,4.75,16.418871854486028
Zona Oeste (GBA),"Haedo, Morón",2,344.2857142857143,7.946501100878892,18.996720884600585
Zona Oeste (GBA),"Haedo, Morón",5,630.0,6.631578947368421,18.996720884600585
Zona Oeste (GBA),"Haedo, Morón",3,446.25,7.4296831232492995,18.996720884600585
Zona Oeste (GBA),"Haedo, Morón",1,256.6666666666667,9.471153846153847,18.996720884600585
Zona Oeste (GBA),"Haras María Victoria, Moreno",5,1537.5,7.813923395445134,18.996720884600585
Zona Oeste (GBA),"Haras María Victoria, Moreno",4,1450.0,6.481481481481482,18.996720884600585
Zona Norte (GBA),"Haras Santa María, Escobar",5,1690.3846153846155,6.595743233955718,12.133321183116772
Zona Norte (GBA),"Haras Santa María, Escobar",4,1377.888888888889,6.131909642015235,12.133321183116772
Zona Norte (GBA),"Haras Santa María, Escobar",6,1864.7058823529412,6.79731533435428,12.133321183116772
Zona Norte (GBA),"Haras Santa María, Escobar",7,1960.0,7.028458202031994,12.133321183116772
Zona Norte (GBA),"Haras Santa María, Escobar",9,1000.0,5.4945054945054945,12.133321183116772
Zona Norte (GBA),"Haras Santa María, Escobar",3,950.0,7.916666666666667,12.133321183116772
Zona Sur (GBA),"Haras del Sur III, Brandsen",8,3000.0,10.344827586206897,18.825498964718964
Zona Sur (GBA),"Haras del Sur III, Brandsen",4,1800.0,10.357142857142858,18.825498964718964
Zona Sur (GBA),"Haras del Sur III, Brandsen",2,450.0,7.377049180327869,18.825498964718964
Zona Norte (GBA),"Highland Park, Manuel Alberti",8,6000.0,10.800382734580143,12.133321183116772
Zona Norte (GBA),"Highland Park, Manuel Alberti",7,5757.142857142857,11.955367423287182,12.133321183116772
Zona Norte (GBA),"Highland Park, Manuel Alberti",6,3228.5714285714284,9.123303013113846,12.133321183116772
Zona Norte (GBA),"Highland Park, Manuel Alberti",5,2214.285714285714,9.50115205556387,12.133321183116772
Zona Norte (GBA),"Highland Park, Manuel Alberti",4,2116.6666666666665,8.91602809706258,12.133321183116772
Zona Norte (GBA),"Highland Park, Manuel Alberti",11,7150.0,9.71603762352661,12.133321183116772
Zona Norte (GBA),"Highland Park, Manuel Alberti",10,6250.0,16.15530303030303,12.133321183116772
Zona Oeste (GBA),"Hurlingham, Hurlingham",2,264.2857142857143,7.186280900566615,18.996720884600585
Zona Oeste (GBA),"Hurlingham, Hurlingham",4,762.5,5.297025966183575,18.996720884600585
Zona Oeste (GBA),"Hurlingham, Hurlingham",5,1000.0,5.128205128205129,18.996720884600585
Zona Oeste (GBA),"Hurlingham, Hurlingham",3,620.0,7.012032085561497,18.996720884600585
Zona Oeste (GBA),"Hurlingham, Hurlingham",1,220.0,5.5,18.996720884600585
Zona Norte (GBA),"Ingeniero Maschwitz, Escobar",4,1185.7142857142858,7.8563192526558385,12.133321183116772
Zona Norte (GBA),"Ingeniero Maschwitz, Escobar",3,830.0,6.825937950937951,12.133321183116772
Zona Norte (GBA),"Ingeniero Maschwitz, Escobar",6,900.0,5.8441558441558445,12.133321183116772
Zona Norte (GBA),"Ingeniero Maschwitz, Escobar",5,750.0,2.6785714285714284,12.133321183116772
Zona Norte (GBA),"Ingeniero Maschwitz, Escobar",2,343.3333333333333,8.070370370370371,12.133321183116772
Zona Oeste (GBA),"Isidro Casanova, La Matanza",3,396.6666666666667,5.374786324786325,18.996720884600585
Zona Oeste (GBA),"Isidro Casanova, La Matanza",4,450.0,6.428571428571429,18.996720884600585
Zona Oeste (GBA),"Isidro Casanova, La Matanza",2,182.5,5.708333333333334,18.996720884600585
Zona Oeste (GBA),"Isidro Casanova, La Matanza",1,140.0,5.6,18.996720884600585
Zona Oeste (GBA),"Ituzaingó Norte, Ituzaingó",4,700.0,6.996031746031746,18.996720884600585
Zona Oeste (GBA),"Ituzaingó Norte, Ituzaingó",3,426.6666666666667,6.786324786324786,18.996720884600585
Zona Oeste (GBA),"Ituzaingó Norte, Ituzaingó",2,375.0,8.171140688159323,18.996720884600585
Zona Oeste (GBA),"Ituzaingó Norte, Ituzaingó",1,260.0,8.532135076252723,18.996720884600585
Zona Oeste (GBA),"Ituzaingó, GBA Oeste",4,1000.0,7.515151515151515,18.996720884600585
Zona Oeste (GBA),"Ituzaingó, GBA Oeste",3,1600.0,10.46783625730994,18.996720884600585
Zona Oeste (GBA),"Ituzaingó, GBA Oeste",2,360.0,8.09943853427896,18.996720884600585
Zona Oeste (GBA),"Ituzaingó, GBA Oeste",1,270.0,8.333333333333334,18.996720884600585
Zona Norte (GBA),"Jardines Palmar, Nordelta",2,862.5,13.441990156386442,12.133321183116772
Zona Norte (GBA),"Jardines Palmar, Nordelta",3,800.0,10.734234234234235,12.133321183116772
Zona Norte (GBA),"Jardines de San Isidro, San Isidro",4,1400.0,10.661764705882353,12.133321183116772
Zona Norte (GBA),"Jardines de San Isidro, San Isidro",5,1700.0,14.166666666666666,12.133321183116772
Zona Norte (GBA),"Jardines de San Isidro, San Isidro",3,920.0,11.79065591981193,12.133321183116772
Zona Norte (GBA),"Jardines de San Isidro, San Isidro",2,500.0,7.575757575757576,12.133321183116772
Cordoba,"Jardín, Córdoba",6,900.0,6.0,16.418871854486028
Cordoba,"Jardín, Córdoba",4,850.0,4.342592592592593,16.418871854486028
Cordoba,"Jardín, Córdoba",3,340.0,7.117224880382775,16.418871854486028
Cordoba,"Jardín, Córdoba",2,493.3333333333333,8.200000000000001,16.418871854486028
Cordoba,"Jardín, Córdoba",5,350.0,3.888888888888889,16.418871854486028
Cordoba,"Jardín, Córdoba",8,1325.0,5.9535834535834535,16.418871854486028
Zona Norte (GBA),"José León Suárez, General San Martín",3,350.0,6.826029526029527,12.133321183116772
Zona Norte (GBA),"José León Suárez, General San Martín",2,309.5833333333333,6.480712023245387,12.133321183116772
Zona Norte (GBA),"José León Suárez, General San Martín",1,255.0,6.903409090909091,12.133321183116772
Zona Norte (GBA),"La Alameda, Nordelta",6,3650.0,11.46031746031746,12.133321183116772
Zona Norte (GBA),"La Alameda, Nordelta",7,2833.3333333333335,8.328100828100828,12.133321183116772
Zona Norte (GBA),"La Alameda, Nordelta",4,2562.5,11.909180961871545,12.133321183116772
Zona Sur (GBA),"La Alameda, Presidente Perón",6,2000.0,5.2631578947368425,18.825498964718964
Zona Sur (GBA),"La Alameda, Presidente Perón",9,2000.0,5.0,18.825498964718964
Zona Sur (GBA),"La Alameda, Presidente Perón",7,2000.0,4.444444444444445,18.825498964718964
Zona Sur (GBA),"La Alameda, Presidente Perón",5,2050.0,8.563218390804598,18.825498964718964
Zona Sur (GBA),"La Alameda, Presidente Perón",4,1200.0,6.863423461784118,18.825498964718964
Zona Norte (GBA),"La Cañada de Pilar, Pilar",4,1200.0,8.584859584859585,12.133321183116772
Zona Norte (GBA),"La Cañada de Pilar, Pilar",3,825.0,10.372980330172112,12.133321183116772
Zona Norte (GBA),"La Cañada de Pilar, Pilar",2,575.0,207.64794685990339,12.133321183116772
Zona Norte (GBA),"La Comarca, General Pacheco",6,3000.0,13.787262872628725,12.133321183116772
Zona Norte (GBA),"La Comarca, General Pacheco",8,3150.0,10.916666666666668,12.133321183116772
Zona Norte (GBA),"La Comarca, General Pacheco",4,1800.0,10.180776014109346,12.133321183116772
Cordoba,"La Cuesta, La Calera",5,1637.5,6.400642368384304,16.418871854486028
Cordoba,"La Cuesta, La Calera",8,2000.0,5.405405405405405,16.418871854486028
Cordoba,"La Cuesta, La Calera",4,2300.0,7.666666666666667,16.418871854486028
Cordoba,"La Cuesta, La Calera",2,2300.0,8.712121212121213,16.418871854486028
Zona Norte (GBA),"La Delfina, Derqui",5,1500.0,7.262987012987013,12.133321183116772
Zona Norte (GBA),"La Delfina, Derqui",6,2020.0,9.45,12.133321183116772
Zona Norte (GBA),"La Delfina, Derqui",7,1650.0,8.68421052631579,12.133321183116772
Zona Norte (GBA),"La Horqueta, San Isidro",7,3000.0,11.983870967741936,12.133321183116772
Zona Norte (GBA),"La Horqueta, San Isidro",5,2566.6666666666665,8.334967854418656,12.133321183116772
Zona Norte (GBA),"La Horqueta, San Isidro",10,2900.0,8.285714285714286,12.133321183116772
Zona Norte (GBA),"La Horqueta, San Isidro",3,900.0,6.923076923076923,12.133321183116772
Zona Norte (GBA),"La Horqueta, San Isidro",6,3600.0,12.078947368421051,12.133321183116772
Zona Norte (GBA),"La Horqueta, San Isidro",4,1200.0,9.23076923076923,12.133321183116772
Zona Norte (GBA),"La Isla, Nordelta",11,8500.0,14.655172413793103,12.133321183116772
Zona Norte (GBA),"La Isla, Nordelta",6,5900.0,12.7299409129099,12.133321183116772
Zona Norte (GBA),"La Isla, Nordelta",8,5466.666666666667,12.842569842569842,12.133321183116772
Zona Norte (GBA),"La Isla, Nordelta",9,7000.0,14.583333333333334,12.133321183116772
Zona Norte (GBA),"La Isla, Nordelta",4,5500.0,14.986376021798366,12.133321183116772
Zona Norte (GBA),"La Isla, Nordelta",5,3200.0,13.333333333333334,12.133321183116772
Zona Norte (GBA),"La Lomada, Del Viso",6,3325.0,11.53693314633006,12.133321183116772
Zona Norte (GBA),"La Lomada, Del Viso",5,2550.0,9.249084407313246,12.133321183116772
Zona Norte (GBA),"La Lomada, Del Viso",7,2500.0,8.992805755395683,12.133321183116772
Zona Norte (GBA),"La Lomada, Del Viso",4,2375.0,8.798813255709808,12.133321183116772
Zona Norte (GBA),"La Lonja, Pilar",5,1325.0,6.332391713747646,12.133321183116772
Zona Norte (GBA),"La Lonja, Pilar",3,1500.0,8.823529411764707,12.133321183116772
Zona Norte (GBA),"La Lonja, Pilar",4,850.0,6.333333333333333,12.133321183116772
Zona Norte (GBA),"La Lucila, Vicente López",5,4100.0,13.016031687426487,12.133321183116772
Zona Norte (GBA),"La Lucila, Vicente López",7,4500.0,12.546296296296296,12.133321183116772
Zona Norte (GBA),"La Lucila, Vicente López",6,5240.0,13.506163155535635,12.133321183116772
Zona Norte (GBA),"La Lucila, Vicente López",9,4500.0,9.716867469879517,12.133321183116772
Zona Norte (GBA),"La Lucila, Vicente López",4,3294.6666666666665,15.951422524753744,12.133321183116772
Zona Norte (GBA),"La Lucila, Vicente López",8,3800.0,13.14878892733564,12.133321183116772
Zona Norte (GBA),"La Lucila, Vicente López",3,1200.0,14.914393213847262,12.133321183116772
Zona Norte (GBA),"La Lucila, Vicente López",2,623.75,12.476530870292805,12.133321183116772
Zona Norte (GBA),"La Lucila, Vicente López",1,285.0,155.0,12.133321183116772
Zona Sur (GBA),"La Plata, GBA Sur",10,800.0,5.0,18.825498964718964
Zona Sur (GBA),"La Plata, GBA Sur",3,429.5652173913044,6.609819649398668,18.825498964718964
Zona Sur (GBA),"La Plata, GBA Sur",4,546.6,6.538466470680466,18.825498964718964
Zona Sur (GBA),"La Plata, GBA Sur",2,332.5483870967742,7.20396189502506,18.825498964718964
Zona Sur (GBA),"La Plata, GBA Sur",1,255.0,7.4278132483315815,18.825498964718964
Zona Sur (GBA),"La Plata, GBA Sur",5,932.0,7.034639393066359,18.825498964718964
Zona Sur (GBA),"La Plata, GBA Sur",6,738.0,4.940288713910761,18.825498964718964
Zona Sur (GBA),"La Plata, La Plata",5,819.375,5.735401226922051,18.825498964718964
Zona Sur (GBA),"La Plata, La Plata",3,493.6132075471698,7.446238493872775,18.825498964718964
Zona Sur (GBA),"La Plata, La Plata",2,350.88023952095807,7.7354329880467505,18.825498964718964
Zona Sur (GBA),"La Plata, La Plata",1,264.8936170212766,7.998591349792176,18.825498964718964
Zona Sur (GBA),"La Plata, La Plata",7,1387.5,5.417958654248977,18.825498964718964
Zona Sur (GBA),"La Plata, La Plata",4,583.3636363636364,7.123633030909993,18.825498964718964
Zona Sur (GBA),"La Plata, La Plata",6,890.2,4.410246066002361,18.825498964718964
Zona Sur (GBA),"La Plata, La Plata",40,200.0,4.25531914893617,18.825498964718964
Zona Sur (GBA),"La Providencia Resort & Country Club, Canning",5,2083.3333333333335,9.090976481277183,18.825498964718964
Zona Sur (GBA),"La Providencia Resort & Country Club, Canning",6,2000.0,9.523809523809524,18.825498964718964
Zona Sur (GBA),"La Providencia Resort & Country Club, Canning",4,2000.0,9.090909090909092,18.825498964718964
Zona Norte (GBA),"La Reserva Cardales, Campana",5,2250.0,7.171515012553826,12.133321183116772
