precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,cantidad_de_toiletes,estado_general,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,vigilancia,ascensor,caja_fuerte,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado,acceso_movilidad_reducida,provincia
USD 1.450, $ 280.000,Haras Santa Maria - Los Alamos - Lote Lote / N° 267,"Haras Santa María, Escobar",260,260,5,3,4,,,,,6,,,,,True,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,True,,True,,True,,Zona Note (GBA)
USD 1.450,,Av del Mirador  al 200,"Bahía Grande, Nordelta",70,70,3,1,2,A estrenar,,O,,1,1,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,Zona Note (GBA)
USD 1.450, $ 400.000,Las Glorietas 0,"Las Glorietas, Nordelta",210,210,5,4,4,20 años,,O,,1,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,Zona Note (GBA)
USD 1.450,,Tucumán 3700,"La Lucila, Vicente López",180,120,4,1,3,44 años,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,True,,,,,,,,Zona Note (GBA)
USD 1.450,,Santa Maria de los Olivos,"Santa María de los Olivos, Grand Bourg",900,190,,3,3,8 años,,E,,,1,,True,,,,,,,,,,,True,,,,,,,,,,,,True,True,,True,,,,,,True,,True,,,,,,Zona Note (GBA)
$ 1.350.000, $ 300.000,Avenida de los Lagos 3100,"Nordelta, Tigre",173,77,3,2,2,8 años,Frente,N,Muy luminoso,1,,,True,,,,,,,,,,,,True,,,True,True,True,,,True,,,,True,,True,,,,True,,True,True,True,,True,,,,Zona Note (GBA)
$ 1.350.000,,Barrio Cerrado El Cantón Golf,"El Cantón / Golf, El Cazador",906,150,4,2,3,A estrenar,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 1.350.000, $ 170.800,Riobamba 480,"Beccar Plaza, San Isidro",86,86,3,2,2,10 años,,N,Muy luminoso,1,,,True,,,,True,,,,,,,,True,,,,True,True,,,True,,True,,True,,,,,,True,,True,True,True,,True,,,,Zona Note (GBA)
$ 1.350.000,,BALBASTRO al 2500,"Don Torcuato, Tigre",498,180,4,3,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
$ 1.349.999,,Puerto Rico 1716 Martinez Buenos Aires Argentina.,"Martínez, San Isidro",220,200,5,2,4,30 años,,,Luminoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400, $ 100.000,Ribera Puertos 878,"Riberas, El Cazador",600,,5,3,4,A estrenar,,,Muy luminoso,2,1,,True,,,,True,True,,,,,,,,,,,True,,,,,,,True,True,,True,,,,,,True,True,True,,True,,,,Zona Note (GBA)
USD 1.400,,La Reserva Cardales,"La Reserva Cardales, Campana",900,227,,3,3,A estrenar,,,,2,1,,,,,,True,,,,,,,,,,,,,,,,,,True,True,True,,True,True,True,,,True,,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 200.000,San Isidro Labrador Villanueva 800,"San Isidro Labrador, Villanueva",145,145,4,3,3,8 años,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,True,,,,True,,Zona Note (GBA)
USD 1.400, $ 314.000,Pilar del Lago C.c 2300,"Pilar del Lago Country Club, Derqui",800,200,5,3,3,20 años,,,,2,1,,True,,True,,True,True,,,,,,,,,,,True,,,,,,,True,,,True,,,,True,,True,True,True,,,,True,,Zona Note (GBA)
USD 1.400, $ 170.000,Los Crisantemos 555 Manuel Alberti Provincia de Buenos Aires,"Bouquet, Pilar",,98,3,2,2,A estrenar,,,Muy luminoso,1,1,,True,,,,True,,,,,,,,True,True,,True,True,True,,,,,True,,True,,,,True,,True,,True,True,True,True,True,,,,Zona Note (GBA)
USD 1.400,,La Reserva Cardales Campana Km 0,"La Reserva Cardales, Campana",285,219,5,3,4,7 años,,,,2,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,True,True,True,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 200.000,San Isidro Labrador Villanueva 800,"San Isidro Labrador, Villanueva",145,145,4,3,3,8 años,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,True,,,,True,,Zona Note (GBA)
USD 325.000,,Los Lagartos CC,"Los Lagartos Country Club, La Lonja",280,280,5,4,4,30 años,,,Muy luminoso,3,1,,,,,,,True,,,,,,,,,,,True,,,True,,,,,True,,,,,True,,,True,True,True,True,True,,,,Zona Note (GBA)
USD 1.400,,La Reserva Cardales,"La Reserva Cardales, Campana",900,227,,3,3,A estrenar,,,,2,1,,,,,,True,,,,,,,,,,,,,,,,,,True,True,True,,True,True,True,,,True,,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 170.000,Los Crisantemos 555 Manuel Alberti Provincia de Buenos Aires,"Bouquet, Pilar",,98,3,2,2,A estrenar,,,Muy luminoso,1,1,,True,,,,True,,,,,,,,True,True,,True,True,True,,,,,True,,True,,,,True,,True,,True,True,True,True,True,,,,Zona Note (GBA)
USD 1.400,,Departamento 3 Ambientes - Residence -La Calesa - Pilara - Urdapilleta Propiedades,"Pilara, Pilar",261,115,3,2,2,A estrenar,Contrafrente,O,,1,1,,True,,,,True,True,,,,,,,,,,,True,,,,,,,,True,,,,True,,True,,True,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 600.000,mapuche,"Mapuche, Pilar",1300,270,4,2,3,30 años,,,,20,1,,True,,,,True,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,True,,True,True,True,,,,Zona Note (GBA)
USD 1.400,,La Reserva Cardales Campana Km 0,"La Reserva Cardales, Campana",220,180,4,4,3,8 años,,,,1,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,Zona Note (GBA)
USD 280.000,,San Matías Escobar Lote / N° 0,"San Matías, Belén de Escobar",205,205,4,2,3,A estrenar,,N,,2,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 350.000,Casa en Venta en Santa Guadalupe UF al 100,"Santa Guadalupe, Zelaya",612,163,4,3,3,A estrenar,,N,,,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400, $ 135.000,Pilara LA Calesa.,"Pilara, Pilar",129,83,3,2,2,A estrenar,,O,Muy luminoso,2,,,True,,True,,True,,,,,,,,,,,,True,,,True,,,,,True,,,,,,,,True,,,,,,True,,Zona Note (GBA)
USD 1.400, $ 270.000,PILARÁ LA CALESA TOWNHOUSES 0,"Pilara, Pilar",185,90,3,2,2,A estrenar,Frente,,,1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,Zona Note (GBA)
USD 1.400,,La Reserva Cardales Campana Km 0,"La Reserva Cardales, Campana",285,219,5,3,4,7 años,,,,2,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,True,True,True,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.400,,Barrio El Lucero,"El Lucero, Garín",896,200,5,2,3,A estrenar,,,Muy luminoso,,1,,True,,,,,,,,,,,,,,,,True,,,,,,,True,True,,True,,,,,,True,,,,,,,,Zona Note (GBA)
USD 1.400, $ 240.000,Hipolito Yrigoyen  al 1300  Vicente López Alto Luminoso Moderno Amenities,"Vicente López, Vicente López",81,70,3,2,2,2 años,Frente,N,,,,,,,,,True,,,,,,,,True,,,,True,,,,,,True,,,,True,,,,True,,True,,True,,True,,,,Zona Note (GBA)
USD 330.000, $ 170.000,CHUBUT 415,"Mayling, Pilar",719,180,5,3,3,25 años,,,Muy luminoso,2,1,,True,,True,True,True,True,True,,True,,True,,,,,True,True,,,True,,,,True,True,,True,True,,True,True,True,True,True,True,,True,,True,,Zona Note (GBA)
USD 1.400, $ 400.000,,"Martindale, Derqui",210,202,4,4,3,16 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400, $ 370.000,Panamericana KM 47,"Los Fresnos (Pilar), Pilar",720,220,5,3,4,15 años,,,,3,,,,,,,,,True,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400, $ 300.000,La Reserva Cardales,"La Reserva Cardales, Campana",900,200,6,4,3,10 años,,NE,Muy luminoso,1,1,,True,,True,,True,,,,,,,True,,,,,True,,,,,,,True,True,,True,,,,True,,True,True,True,,True,,True,,Zona Note (GBA)
USD 1.400, $ 532.000,Avellaneda al 1708,"Jardines de San Isidro, San Isidro",140,140,4,3,3,20 años,Frente,S,,2,1,,True,,,,True,,,,,,,,,,,,,,,,True,,,True,True,,True,,,,True,,,True,True,,,,,,Zona Note (GBA)
USD 1.400,,La Reserva Cardales,"La Reserva Cardales, Campana",1207,,5,3,3,A estrenar,,,Muy luminoso,1,,,True,,,,,,,,,,,,,,,,,,,,,,,True,True,,True,,,,,,True,,True,,True,,,,Zona Note (GBA)
USD 1.400, $ 300.000,Avenida Italia 5043,"San Isidro Labrador, Villanueva",350,150,4,2,3,12 años,,,,3,,,True,,True,True,,,,,True,,True,True,,,,,True,,,True,,,True,True,True,,True,,,,,,True,True,True,,,,True,,Zona Note (GBA)
USD 1.400,,El Aljibe,"Barrio El Aljibe, Manzanares",600,200,6,2,4,A estrenar,,,Muy luminoso,2,,,,,,,,,True,,,,,,,,,,True,,,,,,,,True,,,,,,,,True,,,,,,,,Zona Note (GBA)
USD 1.400,,Centenario ,"Villa Olivos, Garín",807,216,6,2,3,8 años,,,Muy luminoso,2,1,,True,,,,True,True,,,,,,True,,,,True,True,,,True,,,True,,True,,True,,,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.400,,Pilará La Calesa,"Pilara, Pilar",130,130,4,2,3,A estrenar,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400, $ 200.000,Alquiler Casa - Barrio Privado Los Sauces / Pilar,"Los Sauces, Villa Rosa",800,187,5,2,3,15 años,,,Muy luminoso,2,1,,True,,True,,,,,,,,,,,,,,True,,,,,,,,True,,True,True,,,True,,True,,True,,,,True,,Zona Note (GBA)
USD 1.400,,"Panamericana km 56,5 B1670 Pilar Provincia de Buenos Aires Pilara Pilar","Pilara, Pilar",130,130,4,2,3,2 años,,,,,1,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,True,,,,,,,,Zona Note (GBA)
USD 1.400, $ 200.000,Barrio San Pablo Pilar,"San Pablo, Derqui",550,180,5,3,3,A estrenar,,,,1,1,,,,True,,,,,,,,,,,,,,True,,,,,,,True,True,,True,,,,,,,,True,,,,True,,Zona Note (GBA)
USD 1.400, $ 120.000,,"Mapuche, Pilar",170,150,4,,3,,,,,,1,,True,,True,,,True,,,,,,,,,,,True,,,,,,,,True,,,True,,,True,,True,,True,,True,,True,,Zona Note (GBA)
USD 1.400,,Remedios de Escalada  al 2200,"Martínez, San Isidro",226,188,4,3,3,25 años,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400,,portezuelo,"Praia, Nordelta",130,100,3,2,2,8 años,Frente,SE,Muy luminoso,2,,,True,,,True,True,True,,,True,True,,,,True,True,,True,True,,True,True,,,,True,,,,,,True,,True,True,True,,True,,,True,Zona Note (GBA)
USD 1.400,,portezuelo,"Praia, Nordelta",130,100,3,2,2,8 años,Frente,SE,Muy luminoso,2,,,True,,,True,True,True,,,True,True,,,,True,True,,True,True,,True,True,,,,True,,,,,,True,,True,True,True,,True,,,True,Zona Note (GBA)
USD 1.400, $ 1,Italia al 1300,"Vicente López, Vicente López",270,180,5,2,3,A estrenar,,N,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,True,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400,,Remedios de Escalada  al 2200,"Martínez, San Isidro",226,188,4,3,3,25 años,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400, $ 120.000,,"Mapuche, Pilar",170,150,4,,3,,,,,,1,,True,,True,,,True,,,,,,,,,,,True,,,,,,,,True,,,True,,,True,,True,,True,,True,,True,,Zona Note (GBA)
USD 1.400,,Casa en Alquiler en Bermudas,"Bermudas, Luis Lagomarsino",700,197,5,2,3,20 años,,NE,,2,1,,True,,,True,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.400,,Acacias Puertos del Lago,"Acacias, El Cazador",600,187,5,2,3,A estrenar,,E,,2,1,,True,,,,,True,,,,,,,,,,,True,,,True,,,,,True,,True,,,,True,True,True,True,True,,,,,,Zona Note (GBA)
USD 1.400, $ 450.000,Libertad al 300,"El Cantón / Golf, El Cazador",860,256,5,3,4,A estrenar,,,Muy luminoso,4,1,,True,,,,,True,,,,,,,,,,,True,,,True,,,True,,True,,True,True,,,,,True,True,True,,,,,,Zona Note (GBA)
USD 1.400, $ 118.000,Casa alquiler anual 6 ambientes en Los Sauces Pilar lote de 600 m2,"Los Sauces, Villa Rosa",600,200,6,3,4,11 años,,,,2,1,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 1,Pilará - Residence,"Pilara, Pilar",143,118,4,2,3,A estrenar,Interno,,,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.400,,Casa alquiler anual 4 ambientes en Los Pilares Pilar lote de 800 m2,"Los Pilares, Villa Rosa",800,200,4,2,3,10 años,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400,,Av de los Lagos,"El Cantón / Norte, El Cazador",815,,,2,3,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,True,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400,,Puertos del Lago Acacias,"Acacias, El Cazador",980,250,6,4,5,A estrenar,,,,3,1,,True,,,,True,,,,,,,,,,,,True,,,,,,,,True,,True,,,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 230.000,El Zorzal Barrio Priv. Pilar,"El Zorzal, La Lonja",800,170,4,2,3,15 años,,,Muy luminoso,,1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,Zona Note (GBA)
USD 1.400, $ 350,Departamento Planta Baja con Pileta. Praia. Portezuelo. Nordelta - Mr90,"Nordelta, Tigre",168,168,3,2,2,15 años,Frente,N,Muy luminoso,2,,,True,,,,,,,,,,,,True,True,,,,True,,,,,True,,,,True,,True,,True,,True,True,True,,True,,,,Zona Note (GBA)
USD 1.400,,Puertos del Lago - Vistas,"Vistas, El Cazador",190,190,5,3,4,10 años,,,,1,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.400,,Departamento en Alquiler Anual  en Bouquet,"Manuel Alberti, Pilar",93,70,2,1,1,5 años,Frente,,,2,1,,,,,,,,,,,,,,True,,,,,,,,,,True,,True,,,,,,True,,True,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 240.000,Los Pilares,"Los Pilares, Villa Rosa",830,201,5,3,3,15 años,,,,6,1,,True,,True,,,,,,,,,,,,,,True,,,,,,,True,True,,True,,,True,True,,,True,True,,,,True,,Zona Note (GBA)
USD 1.400, $ 300.000,Rosales al 2700,"Olivos, Vicente López",110,95,3,2,2,10 años,Lateral,NE,Muy luminoso,1,,,True,,,,,True,,,,,,,True,True,,,True,,,,,,True,,True,,True,,,,True,True,True,True,True,,,,,,Zona Note (GBA)
USD 1.400, $ 490.000,Portezuelo,"Portezuelo, Nordelta",130,130,5,2,4,15 años,Frente,SO,,1,2,,True,,,,,,,,,,,,,,,,True,,,True,True,,,,True,,True,,,,,,,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 80.000,Townhouse en Venta o Alquiler a Estrenar en La Calesa,"Pilara, Pilar",128,128,4,2,3,A estrenar,Frente,E,,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400,,Barrio Septiembre,"Septiembre, Belén de Escobar",1000,250,5,4,4,20 años,,E,Muy luminoso,2,1,,True,,,,True,,,,,,,,,,,,,,,,,,,True,True,,True,True,True,,True,True,True,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 150.000,Alquiler Casa La Martinica Pilar,"La Martinica, Pilar",760,249,,4,5,20 años,,,Muy luminoso,1,1,,True,,,,True,,,,,,,,,,,,,,,,,,True,True,,,True,,,,,,,True,True,,,,,,Zona Note (GBA)
USD 1.400,,Los Fresnos,"Los Fresnos (Pilar), Pilar",200,200,6,2,3,20 años,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400, $ 350.000,Alquiler Casa en Mapuche Country Club - Pilar,"Mapuche, Pilar",650,200,5,3,4,15 años,,NE,Muy luminoso,2,1,,True,,,True,True,True,,,,,,True,,,,,True,,,,,,,,True,,True,True,,,True,,True,True,True,True,True,,,,Zona Note (GBA)
USD 1.400, $ 370.000,Barrio Privado Los Fresnos Pilar,"Los Fresnos (Pilar), Pilar",720,200,6,3,4,20 años,,N,,1,1,,True,,,,,,,,,,,,,,,,True,,,,,,,True,True,,True,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400, $ 367.000,Panamericana Ramal Escobar km 54,"San Sebastián, Loma Verde",1050,190,4,3,3,6 años,,N,Muy luminoso,2,1,,True,True,True,,,True,,,,,,,,,,,True,,,,,,True,,True,,True,,True,,True,True,,True,True,,,,True,,Zona Note (GBA)
USD 1.400, $ 370.000,Barrio Privado Los Fresnos Pilar,"Pilar, Pilar",500,125,7,3,4,20 años,,,Muy luminoso,5,2,,True,,,,,,,,,,,,,,,,True,,,,,,,True,True,,True,True,,,,,True,True,True,,True,,,,Zona Note (GBA)
USD 1.400,,Casa en Alquiler Temporal en La Cañada De Pilar Los Tilos GBA Norte,"Los Tilos, La Cañada de Pilar",400,220,4,2,3,10 años,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400,,Barrio Los Tilos calle Petrel 1000,"Los Tilos, La Cañada de Pilar",403,20,5,3,4,A estrenar,,NE,,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,Zona Note (GBA)
USD 1.400,,San Alfonso,"San Alfonso, Zelaya",500,200,4,2,3,5 años,,NO,Muy luminoso,1,1,,,,,,True,,,,,,,True,,,,,True,,,,,,,,True,,True,,,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 80.000,Townhouse en Venta o Alquiler a Estrenar en La Calesa,"Pilara, Pilar",128,128,4,2,3,A estrenar,Frente,E,,2,1,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400, $ 490.000,Portezuelo,"Portezuelo, Nordelta",130,130,5,2,4,15 años,Frente,SO,,1,2,,True,,,,,,,,,,,,,,,,True,,,True,True,,,,True,,True,,,,,,,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 270.000,Avenida de los Lagos 100,"El Cantón, El Cazador",230,200,4,3,3,2 años,,SE,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,True,,,True,,,True,,,,True,,,,,,,Zona Note (GBA)
USD 1.400, $ 250.000,Miradores de la Bahia,"Miradores de la Bahía, Nordelta",173,144,3,2,2,15 años,Contrafrente,,,1,,,,,True,,True,,,,,,,,True,,,,True,,,True,,,True,,True,,,,,,,,,,True,,,,True,,Zona Note (GBA)
USD 1.400, $ 370.000,Barrio Privado Los Fresnos Pilar,"Pilar, Pilar",500,125,7,3,4,20 años,,,Muy luminoso,5,2,,True,,,,,,,,,,,,,,,,True,,,,,,,True,True,,True,True,,,,,True,True,True,,True,,,,Zona Note (GBA)
USD 1.400,,Francia  al 1800 Entre Chacabuco y Caseros,"Florida, Vicente López",303,270,6,2,4,13 años,,N,,1,1,,,True,,,,,,,,,,,,,,True,,,,,,,,,True,,True,True,True,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.400,,Acacias Puertos del Lago,"Acacias, El Cazador",600,187,5,2,3,A estrenar,,E,,2,1,,True,,,,,True,,,,,,,,,,,True,,,True,,,,,True,,True,,,,True,True,True,True,True,,,,,,Zona Note (GBA)
USD 1.400, $ 110.000,Casa a Estrenar Barrio El Aljibe - Mallmann Propiedades,"Barrio El Aljibe, Manzanares",555,191,6,2,4,A estrenar,,,Muy luminoso,2,1,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,True,True,,,,,True,True,True,,,,,,Zona Note (GBA)
USD 1.400, $ 185.000,Barrio El Canton Islas Fondo a Laguna,"El Cantón, El Cazador",950,235,4,3,3,1 años,,O,Muy luminoso,4,1,,,,,,True,True,,,,,,,,,,,,,,,,,,,True,,True,,True,,,,True,True,True,,,,,,Zona Note (GBA)
USD 1.400, $ 1,Puertos del Lago - Acacias,"Acacias, El Cazador",247,235,4,3,3,2 años,,,,1,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,True,,,,True,,Zona Note (GBA)
USD 1.400, $ 230.000,El Zorzal Barrio Priv. Pilar,"El Zorzal, La Lonja",800,170,4,2,3,15 años,,,Muy luminoso,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400, $ 500.000,Panamericana Km 0,"Del Viso, Pilar",220,170,5,3,3,24 años,,,,3,,,True,,True,,True,True,,,,,,,,,,,True,,,,,,True,,,,True,,,,True,,True,True,True,,,,True,,Zona Note (GBA)
USD 1.400,,Av de los Lagos,"El Cantón / Norte, El Cazador",815,,,2,3,A estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,True,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400, $ 240.000,Los Pilares,"Los Pilares, Villa Rosa",830,201,5,3,3,15 años,,,,6,1,,True,,True,,,,,,,,,,,,,,True,,,,,,,True,True,,True,,,True,True,,,True,True,,,,True,,Zona Note (GBA)
USD 1.400, $ 430.000,Alvear 131 Barrio Privado  Alvear,"Benavidez, Tigre",550,147,5,2,3,10 años,,E,Muy luminoso,2,1,,True,,,,,,,,,,,True,,,,,True,,,,,,True,,True,,,True,,,,,,True,,,,,,,Zona Note (GBA)
USD 1.400,,Casa en Alquiler en Bermudas,"Bermudas, Luis Lagomarsino",700,197,5,2,3,20 años,,NE,,2,1,,True,,,True,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 250.000,Departamento en Alquiler en Miradores de la Bahía 2 dormitorios Nordelta 100,"Miradores de la Bahía, Nordelta",110,90,3,2,2,15 años,Contrafrente,,,1,,,True,,True,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,True,,True,,True,,,,True,,Zona Note (GBA)
USD 1.400, $ 1,Pilará - Residence,"Pilara, Pilar",143,118,4,2,3,A estrenar,Interno,,,1,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 400.000,Los Crisantemos 500,"Manuel Alberti, Pilar",131,99,3,2,2,A estrenar,,,,1,1,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,True,,,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 390.000,Haras Santa Maria Lote / N° 0,"Las Lomas, Haras Santa María",989,265,5,4,4,6 años,,NO,,4,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,True,,True,,True,,,,Zona Note (GBA)
USD 1.400,,Puertos del Lago - Vistas,"Vistas, El Cazador",190,190,5,3,4,10 años,,,,1,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 350.000,Alquiler Casa en Mapuche Country Club - Pilar,"Mapuche, Pilar",650,200,5,3,4,15 años,,NE,Muy luminoso,2,1,,True,,,True,True,True,,,,,,True,,,,,True,,,,,,,,True,,True,True,,,True,,True,True,True,True,True,,,,Zona Note (GBA)
USD 1.400,,Puertos del Lago Acacias,"Acacias, El Cazador",980,250,6,4,5,A estrenar,,,,3,1,,True,,,,True,,,,,,,,,,,,True,,,,,,,,True,,True,,,,,,True,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 180.000,Departamento en Alquiler en Islas del Canal Nordelta 100,"Islas del Canal, Nordelta",75,,3,,2,10 años,Contrafrente,,,1,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,True,,Zona Note (GBA)
USD 1.400,,Italia - Vicente López 1300,"Vicente López, GBA Norte",40,40,5,3,3,50 años,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,Zona Note (GBA)
USD 1.400, $ 450.000,Acacias Puertos del Lago - Acacias Escobar Bs.As. G.B.A. Norte 0,"Puertos, El Cazador",250,220,6,4,5,,,,,1,,,,,True,,True,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,True,,,,True,,Zona Note (GBA)
USD 1.400,,Quartier Lomas de la Horqueta al 3300,"Quartier Lomas de la Horqueta, San Isidro",100,100,3,2,2,A estrenar,,,,1,,,True,,,,,,,,,,,,True,,,,True,,,,,,,,True,,True,,True,,True,,True,,True,,,,,,Zona Note (GBA)
USD 1.400, $ 110.000,Trinidad Lote / N° 23,"Barrio El Aljibe, Manzanares",600,200,6,3,5,A estrenar,,N,,3,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,True,,,,True,,,,Zona Note (GBA)
USD 1.400,,Trinidad ,"El Aljibe, Fátima",270,250,6,2,4,A estrenar,,,Muy luminoso,3,1,,,,,,True,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,True,True,,,,,,,Zona Note (GBA)
USD 1.400,,LOS FRESNOS 100,"Los Fresnos (Pilar), Pilar",700,200,5,,4,,,,,6,1,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,Zona Note (GBA)
USD 1.400,,Av Italia 5043,"San Isidro Labrador, Villanueva",600,195,4,3,3,1 años,,,Muy luminoso,1,1,,True,,True,,True,,,,,,,,,,,,True,,,,,,,True,True,,True,,,,,,True,,True,,,,True,,Zona Note (GBA)
USD 1.400, $ 267.300,Amoblada 2 a 12 Meses y Venta - Lote Interno - San Marco,"San Marco, Villanueva",1000,150,7,3,3,15 años,,NO,,2,1,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,Zona Note (GBA)
